"Hotel_Address","Additional_Number_of_Scoring","Review_Date","Average_Score","Hotel_Name","Reviewer_Nationality","Negative_Review","Review_Total_Negative_Word_Counts","Total_Number_of_Reviews","Positive_Review","Review_Total_Positive_Word_Counts","Total_Number_of_Reviews_Reviewer_Has_Given","days_since_review","lat","lng","Tag_Leisure_trip","Tag_Submitted_from_a_mobile_device","Tag_Couple","Tag_Stayed_1_night","Tag_Stayed_2_nights","Tag_Solo_traveler","Tag_Stayed_3_nights","Tag_Business_trip","Tag_Group","Tag_Family_with_young_children","Tag_Stayed_4_nights","Tag_Double_Room","Tag_Standard_Double_Room","Tag_Superior_Double_Room","Tag_Family_with_older_children","Tag_Deluxe_Double_Room","Tag_Double_or_Twin_Room","Tag_Stayed_5_nights","Tag_Standard_Double_or_Twin_Room","Tag_Classic_Double_Room","Tag_Superior_Double_or_Twin_Room","Tag_2_rooms","Tag_Stayed_6_nights","Tag_Standard_Twin_Room","Tag_Single_Room","Tag_Twin_Room","Tag_Stayed_7_nights","Tag_Executive_Double_Room","Tag_Classic_Double_or_Twin_Room","Tag_Superior_Twin_Room","Tag_Deluxe_Double_or_Twin_Room","Tag_Club_Double_Room","Tag_Queen_Room","Tag_Deluxe_King_Room","Tag_Superior_Queen_Room","Tag_Standard_Single_Room","Tag_Junior_Suite","Tag_Triple_Room","Tag_Superior_Room","Tag_Classic_Room","Tag_Superior_King_Room","Tag_Standard_Room","Tag_Deluxe_Room","Tag_Standard_Queen_Room","Tag_Double_Guest_Room","Tag_Deluxe_Single_Room","Tag_Small_Double_Room","Tag_Queen_Guest_Room","Tag_Deluxe_Twin_Room","Tag_Basic_Double_Room","Tag_King_Room","Tag_Comfort_Double_Room","Tag_Executive_King_Room","Tag_Small_Queen_Room","Tag_Stayed_8_nights","Tag_Standard_Double_Room_without_Window","Tag_Comfort_Double_or_Twin_Room","Tag_Double_or_Twin_Room_1_2_Adults","Tag_Classic_Twin_Room","Tag_Twin_Guest_Room","Tag_Family_Room","Tag_Travelers_with_friends","Tag_Suite","Tag_Superior_King_or_Twin_Room","target"
"199 206 High Holborn Camden London WC1V 7BD United Kingdom",421,"1/23/2016",9.2,"The Hoxton Holborn"," United States of America "," Wet floor after shower",5,1740," Cleanness and friendly and helpful staff and convenient location ",11,1,"558 day",51.5172398,-0.1220323999999999,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom",1058,"12/15/2015",7.7,"The Park Grand London Paddington"," United Kingdom ","No Negative",0,4380," Great location rooms well equipped and clean",8,1,"597 day",51.5142184,-0.1809032,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"19 Rue Du Pont Neuf 1st arr 75001 Paris France",48,"8/25/2015",7.7,"Best Western Ducs de Bourgogne"," Saudi Arabia "," The rooms were tiny But I was told that that s the norm in Paris ",17,684," The location and staff were great Right off River Sienne stone s throw away from the oldest bridge Pont Neuf as well as Les Hommes station Allows for quick access to the airport on the b line 40 minute ride ",42,3,"709 day",48.8603483,2.3440535,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9
"11 Thurloe Place Knightsbridge Kensington and Chelsea London SW7 2RS United Kingdom",421,"8/22/2015",8.5,"The Rembrandt"," United States of America "," Small room cociearge not knowledgeable of palace tour",9,1802," Location cleanliness staff pleasant",5,1,"712 day",51.4959227,-0.1702917,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9
"100 Shoreditch High Street Hackney London E1 6JQ United Kingdom",404,"8/2/2016",8.6,"Ace Hotel London Shoreditch"," United Kingdom "," Staff not in any kind of uniform didn t no staff from customer",14,1593," rooms nice size ",5,1,"366 day",51.5254162,-0.0772848999999999,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7
"1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom",1058,"3/21/2017",7.7,"The Park Grand London Paddington"," Romania ","No Negative",0,4380," The personnel at the reception desk was extremely helpful and nice always willing to support especially the girls called Gabi and Felicia ",24,1,"135 day",51.5142184,-0.1809032,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3
"20 Lavington Street Southwark London SE1 0NZ United Kingdom",804,"10/17/2016",9.1,"citizenM London Bankside"," Ireland "," The room was too small for us and not being able to open the window made it a bit claustrophobic Climbing over each other to get in and out of bed wasn t really ideal either ",38,3802," Location is excellent and the staff couldn t have been nicer everyone we came across was friendly and smiling The decor in the lobby is very cool and the bed was very comfortable ",35,4,"290 day",51.5051507,-0.1004723999999999,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9
"150 Bayswater Road Kensington and Chelsea London W2 4RT United Kingdom",459,"4/21/2016",8.4,"DoubleTree by Hilton London Hyde Park"," United Arab Emirates "," The charges to deliver coffee in the room is double than the price of coffee",16,2405," Property was very clean and neat Staff was friendly and helpful ",13,11,"469 day",51.5100362,-0.190657,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3
"10 Wardour Street Leicester Square Westminster Borough London W1D 6QF United Kingdom",255,"8/11/2015",8.4,"W London Leicester Square"," Slovakia "," Although I pre paid the hotel at the time of booking my credit card was mistakely charged again after check in The paymant was cancelled after my complaint at the reception but it blocked 2000 EUR on my card for 3 days Furtunatelly I got my money back but it caused me some issues due to the card limits The staff said I am sorry but I would expect some compensation for the troubles too ",77,863," excellent location and value for money",7,2,"723 day",51.510843,-0.1314287,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6
"2 Stanhope Row Park Lane Westminster Borough London W1J 7BS United Kingdom",444,"2/8/2016",7.0,"Park Lane Mews Hotel"," United Kingdom "," Outside of the hotel is beautiful but found the interior quite dated and small BUT having said that for the money you really coulndt want more it was clean with nice staff ",34,2061," Staff were very attentive and friendly the location cant really be faulted if you want central london and I dont think you can get better value for money ",30,2,"542 day",51.5059334,-0.1489417999999999,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9
"1 Inverness Terrace Westminster Borough London W2 3JP United Kingdom",1274,"11/26/2015",7.7,"Grand Royale London Hyde Park"," United Kingdom ","No Negative",0,6539," Polite attentive staff good location responded to birthday celebrations with chocks and wine perfect thank you ",18,1,"616 day",51.5109945,-0.1863417,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"2 Stanhope Row Park Lane Westminster Borough London W1J 7BS United Kingdom",444,"5/3/2017",7.0,"Park Lane Mews Hotel"," Switzerland "," The hotel needs serious renovation is very old ",10,2061," The location of the hotel is very good The rooms were quiet Staff was friendly ",17,21,"92 days",51.5059334,-0.1489417999999999,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8
"163 Marsh Wall Docklands Tower Hamlets London E14 9SJ United Kingdom",2682,"4/15/2017",7.1,"Britannia International Hotel Canary Wharf"," United Kingdom ","No Negative",0,9086," Didn t eat there",5,1,"110 day",51.5019097,-0.0232208,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7
"134 George Street Westminster Borough London W1H 5DN United Kingdom",312,"1/20/2016",8.2,"London Marriott Hotel Marble Arch"," Australia ","No Negative",0,1505," Great location comfortable rooms very helpful and friendly staff lovely Christmas lunch ",14,1,"561 day",51.5163841,-0.1635763999999999,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"20 Lavington Street Southwark London SE1 0NZ United Kingdom",804,"8/28/2016",9.1,"citizenM London Bankside"," United Kingdom "," coffee facilities would have been great the room was a little smaller than i imagined opted out of breakfast on price ",23,3802," good facilties and entertainment in the room extremely large and comfortable bed ",14,14,"340 day",51.5051507,-0.1004723999999999,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5
"2 Stanhope Row Park Lane Westminster Borough London W1J 7BS United Kingdom",444,"6/12/2017",7.0,"Park Lane Mews Hotel"," United Kingdom ","No Negative",0,2061," The staff were great but the hotel itself is dated and desperately in need of renovation For example when I got to the room it was chilly and rather than just turn up the thermostat I was advised to go to the wardrobe to get the portable heater out and plug that in The room was very compact and beige ",62,1,"52 days",51.5059334,-0.1489417999999999,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3
"2 8 Great Suffolk Street Southwark London SE1 0UG United Kingdom",570,"12/30/2015",9.3,"Hilton London Bankside"," United Kingdom "," Nothing at all ",5,2319," The staff were amazing and extremely professional from check in to check out A special mention to the barmen who were extensively knowledgeable about their work and happily discussed and suggested new drinks for my partner and I to try We stayed over the Christmas period and were surprised with a stocking on our door on Christmas Morning a truly magical and relaxing stay thank you ",68,5,"582 day",51.5056956,-0.101525,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"20 Lavington Street Southwark London SE1 0NZ United Kingdom",804,"5/31/2017",9.1,"citizenM London Bankside"," United Kingdom "," Leaving ",3,3802," Converted Citizen M users love the concept of the hotels so much more than most large ground floor area with masses to enjoy art books great bar comfy seating Room is as usual large bed Ipad controls for lights blinds media tv Good choice of films rain shower goodies in the fridge Close to Tate Modern and all South Bank area good to stroll day or night ",69,17,"64 days",51.5051507,-0.1004723999999999,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"1 Addington Street Lambeth London SE1 7RY United Kingdom",1322,"10/31/2015",8.4,"Park Plaza County Hall London"," United Kingdom ","No Negative",0,6117," Room configeration We had two young children with us",10,3,"642 day",51.5014001,-0.1160091999999999,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6
"150 Bayswater Road Kensington and Chelsea London W2 4RT United Kingdom",459,"5/7/2017",8.4,"DoubleTree by Hilton London Hyde Park"," United Kingdom "," Breakfast wasnt quite as nice as when we have stayed before but they could have just had an off day Had to request tea coffee three times before they brought some and tea should always be brought in a pot not served from a big jug as it tastes dreadful and stewed ",54,2405," Rooms small but very stylish Comfy beds and large walk in shower Proximity to Kensington Gardens a plus for a good walk and only a short taxi ride from Oxford street although you can walk there in 30 minutes",40,26,"88 days",51.5100362,-0.190657,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6
"1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom",639,"12/6/2016",9.2,"Apex Temple Court Hotel"," United Kingdom "," The food we ordered in the hotel restaurant wasn t available We had to venture out to eat instead ",21,2619," Stylish hotel in a great location for exploring London Rooms very well appointed and comfortable Really enjoyed our stay here ",22,1,"240 day",51.5137335,-0.1087511999999999,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2
"1a Lexham Gardens Kensington and Chelsea London W8 5JJ United Kingdom",222,"3/13/2017",7.5,"Mercure London Kensington Hotel"," United Kingdom "," The rooms could of been much bigger the tv was in an awkward place and wasn t enough room to even swing a cat Also took payment without my knowledge",31,1016,"No Positive",0,1,"143 day",51.4950098,-0.1906195,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8
"2 Stanhope Row Park Lane Westminster Borough London W1J 7BS United Kingdom",444,"3/15/2017",7.0,"Park Lane Mews Hotel"," Oman "," 1 The reception stuff not friendly 2 The bed not comfortable 3 Ther s no hot water and they keep laying to you that they will fix that issue but nothing happen until my last 4th night I decided to check out and say we will give discount from the amount that I already paid from Visa card every one uses it knows how that returns visas money not comfortable not satisfied returns At least it will take 5 to 7 days work tell the money back and if its not returned 4 Sample thing there s no Luggage carrying service 5 Brekfast is just thanks God I don t want to explain 6 Last night the reception nock the door and the ball during sleeping asking me if I ordered Sleeper the funny thing that was trying open the door Just imagine Not advanced from me ",149,2061," The location only",4,2,"141 day",51.5059334,-0.1489417999999999,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6
"109 113 Queen s Gate Kensington and Chelsea London SW7 5LR United Kingdom",212,"8/30/2016",8.7,"The Kensington Hotel"," Saudi Arabia "," Nothing",2,874," Comfotable",2,1,"338 day",51.4925478,-0.1780611,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"177 rue du faubourg Saint Honor 8th arr 75008 Paris France",59,"1/14/2016",8.7,"Hotel Champs Elys es Friedland by Happyculture"," Bahrain "," Only the wifi is not stronge",7,424," The location of the hotel is very good and the room is clean and good sizing",17,6,"567 day",48.8750848,2.3048372,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2
"146 Praed Street Westminster Borough London W2 1EE United Kingdom",687,"1/28/2016",8.2,"Hilton London Paddington"," Hong Kong "," One of the concierge senior staff is very unfriendly He turned down the impressive good service image which I received in Hilton Tokyo and Hong Kong ",28,2898," House keeping restaurant front desk all provide excellent services ",11,4,"553 day",51.515632,-0.1757369999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
"160 Rue La Fayette 10th arr 75010 Paris France",161,"12/18/2015",8.6,"H tel Hor"," Singapore "," Noisy rooms facing main road No aircon windows had to be opened and noise went on till about midnight",20,1090," Location was convenient but in the middle of a mixed demographics area At least 4 5 statuons from any major attractions",22,9,"594 day",48.8793427,2.3577745,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3
"199 206 High Holborn Camden London WC1V 7BD United Kingdom",421,"10/16/2016",9.2,"The Hoxton Holborn"," United Kingdom "," Lack of a proper breakfast The lounge is used by the public and was very busy so finding somewhere to sit down for a drink after our arrival was almost impossible ",33,1740," Rooms are nice",4,7,"291 day",51.5172398,-0.1220323999999999,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9
"20 28 Bolsover Street Westminster Borough London W1W 5NB United Kingdom",261,"1/8/2017",8.1,"Grange Fitzrovia Hotel"," United Kingdom ","No Negative",0,1034," Nice room good bathroom excellent location ",8,2,"207 day",51.521759,-0.1425381,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"20 Rue Jean Rey 15th arr 75015 Paris France",333,"5/30/2017",8.0,"Mercure Paris Centre Tour Eiffel"," United Kingdom "," Staff not helpful",4,2611," Location",2,4,"65 days",48.8548641,2.2923181,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
"18 Albert Embankment Lambeth London SE1 7TJ United Kingdom",1195,"4/24/2016",8.3,"Park Plaza London Riverbank"," Canada "," The noise from the now building",7,4684," The staff was nice and helpful ",8,1,"466 day",51.4913737,-0.1214194,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"17 25 Sloane Street Knightsbridge Kensington and Chelsea London SW1X 9NU United Kingdom",759,"5/15/2017",7.5,"Millennium Hotel London Knightsbridge"," United Kingdom "," Very narrow king bad 1 1 m width and some times cleaner don t wash glasses for tee and coffe In the evening during half an hour nobody including receptionist could t find concierge",35,2746," This hotel is rather comfortable and has very good location Good price ",14,1,"80 days",51.4999683,-0.1599927,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7
"100 Queen s Gate Kensington and Chelsea London SW7 5AG United Kingdom",541,"10/13/2015",8.0,"Doubletree by Hilton London Kensington"," Sweden "," nada",2,2367," The cleanliness the staff and cleanness of the hotel beauty newly rebuilt etc Complementary breakfast and afternoon vines and beers in a nice surroundings and very nice servicepersonal was appreciated The room was quite small but well organized ",40,5,"660 day",51.4925138,-0.1787917,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8
"1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom",639,"12/6/2016",9.2,"Apex Temple Court Hotel"," United Kingdom "," Several options on evening menu not available even ran out of chips ",14,2619," Enjoyed use of club lounge perfect for continental breakfast Hotel not too big Situation great for visiting many tourist sights Would stay again ",25,3,"240 day",51.5137335,-0.1087511999999999,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8
"14 rue de la Tremoille 8th arr 75008 Paris France",52,"1/3/2017",8.5,"La Tremoille Paris"," United States of America ","No Negative",0,283," excellent hotel with an excellent location ",8,4,"212 day",48.8668589,2.3028215,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"130 135 Minories City of London London EC3N 1NU United Kingdom",465,"11/7/2016",8.9,"The Chamberlain"," United Kingdom "," Small and noisy room Not even close to what luxury room is Dirty carpet with smell of moist Dirty bathroom floor especially behind the door Water in bathtub wasn t draining properly filling in the bathtub while I was taking a shower Old noisy plumbing My room was on the first floor facing the street and Abbey club which was busy on the other side my door was facing the door to the lifts so I could here everyone getting in or out I thought from the pictures here that I would have a nespresso machine in my room but I was impolitely proved wrong by the tired front desk girl that her shift was off ",118,2543," The location was good since the metro station is only 5min walk ",14,11,"269 day",51.51224570000001,-0.0757326,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.3
"20 Rue Jean Rey 15th arr 75015 Paris France",333,"7/26/2017",8.0,"Mercure Paris Centre Tour Eiffel"," Australia "," Everything was wonderful Perhaps there could have been more choice with room service but this is just a small observation ",22,2611," The rooms are very clean and beautifully decorated with comfortable beds and lovely bathrooms We had a two bed apartment which was huge This hotel has great ambience and the staff were very friendly ",36,5,"8 days",48.8548641,2.2923181,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2
"181 Cromwell Road Kensington and Chelsea London SW5 0SF United Kingdom",275,"2/18/2017",8.6,"The Rockwell"," United Kingdom "," Only one toaster which was slow",7,1470," Good choice and great service",6,1,"166 day",51.4948059,-0.1926525,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2
"1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom",639,"11/1/2016",9.2,"Apex Temple Court Hotel"," United Kingdom "," Breakfast was expensive ",5,2619,"No Positive",0,2,"275 day",51.5137335,-0.1087511999999999,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2
"1 Shortlands Hammersmith and Fulham London W6 8DR United Kingdom",704,"7/6/2016",8.3,"Novotel London West"," United Kingdom "," There was nothing to dislike everything was fine ",10,2443," Excellent hotel we last stayed here some 19 years ago and was very impressed then but was even more impressed this time what with the refurbishments that have been done since our last visit The room was very comfortable and the shower is one of the best that I have experienced in a hotel room Likewise the breakfast and dining area was too ",65,5,"393 day",51.4919588,-0.2200956,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"2 place Louis Armand 12th arr 75012 Paris France",224,"5/3/2016",7.9,"Mercure Paris Gare De Lyon TGV"," Switzerland "," nothing",2,2903," Friendly and helpful staff and located right next to Gare de Lyon",13,1,"457 day",48.8442949,2.3730938,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
"144 Praed St Paddington Westminster Borough London W2 1HU United Kingdom",317,"1/29/2016",7.6,"Mercure London Paddington Hotel"," China "," The hotel was under construction It is understandable that the hotel was willing to provide a better environment for guests but why did you let the workers keep working after 23 00 ",34,1458," Excellent location extremely easy to travel to other towns ",11,23,"552 day",51.51611389999999,-0.1749521,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
"190 Queen s Gate Kensington and Chelsea London SW7 5EX United Kingdom",227,"4/7/2016",8.6,"The Gore Hotel Starhotels Collezione"," United Kingdom "," Creaky bed Small room Prices just on the wrong side of good value even though I paid close to the bottom price of 200 I didn t feel ripped off Though 5 for a coffee really Double charged for breakfast probably a mistake but it s better when you don t have to point it out If they were 30 40 cheaper they would be my first choice go to hotel in London However at 200 night there are lots to choose from If I had one suggestion it would be to get some decent leather chesterfield type chairs and tables in the guest lounge I ve never seen anyone in it and I think it s because the furniture may be period but it s uncomfortable and badly arranged ",132,968," Good toast in the morning Good shower Friendly Staff unusual in London Fantastic Bar area Location superb for out of town visitors ",24,22,"483 day",51.5001979,-0.1795357,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2
