"age","workclass","fnlwgt","education","education-num","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country","target"
58,"Private",49893,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K"
46,"Private",160474,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,1590,43,"United-States","<=50K"
22,"",113175,"Some-college",10,"Never-married","","Own-child","White","Female",0,0,20,"United-States","<=50K"
27,"Private",203776,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,"United-States","<=50K"
26,"Private",227489,"Some-college",10,"Never-married","Handlers-cleaners","Other-relative","Black","Male",0,0,40,"","<=50K"
24,"Private",51985,"HS-grad",9,"Never-married","Sales","Own-child","White","Male",0,0,40,"United-States","<=50K"
29,"Private",114158,"Bachelors",13,"Never-married","Tech-support","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
55,"Private",236520,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K"
30,"Private",153876,"Assoc-acdm",12,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,53,"United-States","<=50K"
24,"Private",154165,"9th",5,"Divorced","Other-service","Own-child","White","Female",0,0,40,"United-States","<=50K"
47,"Private",148995,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,2415,60,"United-States",">50K"
18,"Private",189487,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,35,"United-States","<=50K"
34,"Private",143582,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","Asian-Pac-Islander","Female",0,0,35,"Japan","<=50K"
30,"",331237,"HS-grad",9,"Separated","","Own-child","Black","Female",0,0,20,"United-States","<=50K"
54,"Private",150999,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,44,"United-States","<=50K"
25,"Local-gov",476599,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
45,"Private",102771,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,1887,40,"United-States",">50K"
45,"Local-gov",334039,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K"
27,"Private",106316,"Prof-school",15,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,12,"United-States","<=50K"
33,"Private",594187,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,45,"United-States",">50K"
43,"Private",186396,"9th",5,"Never-married","Machine-op-inspct","Not-in-family","White","Female",0,0,20,"United-States","<=50K"
46,"Private",328216,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,40,"United-States",">50K"
41,"Private",394669,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,1741,40,"United-States","<=50K"
38,"Private",80303,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"United-States",">50K"
18,"",192321,"Some-college",10,"Never-married","","Own-child","White","Male",0,0,40,"United-States","<=50K"
40,"State-gov",141858,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,72,"United-States","<=50K"
53,"Self-emp-not-inc",174102,"7th-8th",4,"Married-civ-spouse","Exec-managerial","Husband","White","Male",4386,0,50,"Greece",">50K"
29,"Private",221366,"Some-college",10,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
43,"Private",315037,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States",">50K"
31,"Private",168387,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",7688,0,40,"Canada",">50K"
50,"Self-emp-not-inc",176867,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",3781,0,40,"United-States","<=50K"
51,"Self-emp-inc",194995,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States",">50K"
48,"Private",379883,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"Cuba",">50K"
23,"Private",215251,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,55,"United-States","<=50K"
63,"Private",271075,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,29,"United-States","<=50K"
38,"Private",108140,"Bachelors",13,"Never-married","Other-service","Not-in-family","White","Male",0,0,20,"United-States","<=50K"
59,"Self-emp-not-inc",190997,"10th",6,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,36,"United-States","<=50K"
53,"Private",283079,"1st-4th",2,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,45,"United-States","<=50K"
44,"Private",123983,"Bachelors",13,"Divorced","Other-service","Not-in-family","Asian-Pac-Islander","Male",0,0,40,"China","<=50K"
44,"Private",107218,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","Asian-Pac-Islander","Male",0,0,40,"United-States","<=50K"
47,"Private",182655,"Assoc-voc",11,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,52,"United-States",">50K"
22,"",291547,"5th-6th",3,"Married-civ-spouse","","Wife","Other","Female",0,0,40,"Mexico","<=50K"
35,"Private",32528,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,45,"United-States","<=50K"
22,"",196280,"Some-college",10,"Never-married","","Own-child","White","Female",0,0,20,"United-States","<=50K"
44,"Local-gov",174684,"HS-grad",9,"Divorced","Craft-repair","Unmarried","Black","Male",0,0,40,"United-States","<=50K"
19,"Private",216647,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,30,"United-States","<=50K"
55,"Local-gov",98545,"10th",6,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","<=50K"
31,"Local-gov",85057,"Some-college",10,"Married-civ-spouse","Adm-clerical","Wife","Amer-Indian-Eskimo","Female",0,0,40,"United-States",">50K"
36,"Private",65624,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
50,"Self-emp-inc",67794,"HS-grad",9,"Married-spouse-absent","Sales","Not-in-family","White","Male",0,0,60,"United-States","<=50K"
39,"Private",135020,"HS-grad",9,"Never-married","Transport-moving","Own-child","White","Male",0,0,40,"United-States","<=50K"
49,"Federal-gov",105586,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","Asian-Pac-Islander","Male",0,0,40,"United-States",">50K"
39,"Self-emp-not-inc",107233,"HS-grad",9,"Never-married","Craft-repair","Other-relative","Amer-Indian-Eskimo","Male",0,0,40,"United-States","<=50K"
43,"Local-gov",198096,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",7688,0,40,"United-States",">50K"
32,"Private",132601,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K"
28,"Private",140845,"10th",6,"Never-married","Machine-op-inspct","Not-in-family","White","Female",0,155,40,"United-States","<=50K"
22,"Private",254293,"12th",8,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
33,"Private",200246,"Some-college",10,"Married-spouse-absent","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
37,"Private",183739,"Masters",14,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,8,"United-States",">50K"
26,"Private",421561,"11th",7,"Married-civ-spouse","Other-service","Other-relative","White","Male",0,0,25,"United-States","<=50K"
41,"Private",29762,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,52,"United-States",">50K"
38,"Private",96185,"HS-grad",9,"Divorced","Other-service","Unmarried","Black","Female",0,0,32,"United-States","<=50K"
20,"Private",72055,"Some-college",10,"Never-married","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
25,"Self-emp-inc",66935,"HS-grad",9,"Never-married","Other-service","Other-relative","White","Male",0,0,30,"United-States","<=50K"
20,"Private",218215,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K"
42,"Private",42907,"HS-grad",9,"Divorced","Machine-op-inspct","Unmarried","White","Male",0,0,48,"United-States","<=50K"
63,"",203821,"HS-grad",9,"Married-civ-spouse","","Husband","White","Male",0,0,40,"United-States","<=50K"
19,"Private",170720,"12th",8,"Never-married","Other-service","Own-child","White","Male",0,0,16,"United-States","<=50K"
39,"State-gov",99156,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States",">50K"
37,"Private",218249,"11th",7,"Separated","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
49,"Self-emp-not-inc",171540,"Some-college",10,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,60,"United-States","<=50K"
26,"Private",90980,"Assoc-voc",11,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,55,"United-States","<=50K"
20,"Private",258517,"Some-college",10,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,25,"United-States","<=50K"
30,"Private",207668,"Some-college",10,"Never-married","Sales","Own-child","White","Male",0,0,30,"United-States","<=50K"
61,"Private",241013,"7th-8th",4,"Widowed","Farming-fishing","Not-in-family","Black","Male",0,0,40,"United-States","<=50K"
34,"Private",30497,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,60,"United-States",">50K"
34,"Private",169496,"Some-college",10,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States",">50K"
23,"Private",443701,"Some-college",10,"Never-married","Adm-clerical","Own-child","Black","Female",0,0,40,"United-States","<=50K"
59,"Self-emp-not-inc",170411,"7th-8th",4,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K"
44,"Private",230684,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,45,"United-States","<=50K"
57,"Self-emp-not-inc",315460,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,36,"United-States","<=50K"
38,"Private",275223,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",7298,0,40,"United-States",">50K"
46,"Private",278322,"Assoc-voc",11,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K"
22,"Private",213902,"5th-6th",3,"Never-married","Priv-house-serv","Other-relative","White","Female",0,0,40,"El-Salvador","<=50K"
52,"Local-gov",186117,"HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,56,"United-States",">50K"
38,"Private",33105,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","Amer-Indian-Eskimo","Male",0,0,70,"United-States",">50K"
28,"Federal-gov",42003,"Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States",">50K"
30,"Private",207668,"Bachelors",13,"Never-married","Tech-support","Not-in-family","White","Male",0,0,60,"Hungary","<=50K"
42,"Local-gov",142756,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,50,"United-States","<=50K"
28,"Private",100219,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,45,"United-States","<=50K"
45,"Private",43479,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,48,"United-States","<=50K"
42,"Private",180019,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Female",0,0,65,"United-States","<=50K"
64,"",159938,"HS-grad",9,"Divorced","","Not-in-family","White","Male",8614,0,40,"United-States",">50K"
25,"Private",789600,"HS-grad",9,"Never-married","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
38,"Private",20308,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States",">50K"
19,"Private",300679,"Some-college",10,"Never-married","Craft-repair","Own-child","White","Female",0,0,40,"United-States","<=50K"
49,"Private",196360,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,46,"United-States",">50K"
38,"Private",287701,"11th",7,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,48,"United-States",">50K"
61,"Self-emp-not-inc",44983,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,20,"United-States","<=50K"
31,"Federal-gov",206823,"Bachelors",13,"Divorced","Protective-serv","Not-in-family","White","Male",0,0,50,"United-States",">50K"
38,"Private",453663,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,44,"United-States","<=50K"
24,"Private",149342,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
46,"Private",243743,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K"
50,"Private",193884,"7th-8th",4,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"Ecuador","<=50K"
38,"Private",164050,"Some-college",10,"Married-civ-spouse","Protective-serv","Husband","Black","Male",0,0,40,"United-States",">50K"
67,"",137894,"Bachelors",13,"Widowed","","Not-in-family","White","Female",0,0,16,"United-States",">50K"
17,"Private",284277,"11th",7,"Never-married","Other-service","Own-child","White","Male",1055,0,20,"United-States","<=50K"
26,"Private",106705,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","Black","Male",0,0,28,"United-States","<=50K"
46,"Private",201217,"HS-grad",9,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
32,"Private",259425,"Some-college",10,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
37,"Local-gov",216473,"HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,48,"United-States",">50K"
21,"Private",304949,"Some-college",10,"Never-married","Prof-specialty","Own-child","White","Female",0,0,10,"United-States","<=50K"
51,"Local-gov",99064,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,35,"United-States","<=50K"
21,"Private",212407,"HS-grad",9,"Never-married","Machine-op-inspct","Other-relative","White","Male",0,0,40,"United-States","<=50K"
27,"",173178,"Some-college",10,"Never-married","","Not-in-family","Black","Male",0,0,36,"United-States","<=50K"
47,"State-gov",29023,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",0,0,40,"India",">50K"
38,"Private",105503,"Some-college",10,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
36,"Private",184659,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",7298,0,40,"United-States",">50K"
43,"Private",63503,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K"
25,"Private",195118,"HS-grad",9,"Never-married","Handlers-cleaners","Other-relative","White","Male",0,0,35,"United-States","<=50K"
26,"Private",335533,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,20,"United-States","<=50K"
48,"Self-emp-not-inc",160724,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","Asian-Pac-Islander","Male",0,0,40,"Japan","<=50K"
67,"Private",89346,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K"
35,"Private",140752,"HS-grad",9,"Never-married","Sales","Not-in-family","White","Male",0,0,25,"United-States","<=50K"
21,"Private",275726,"HS-grad",9,"Never-married","Craft-repair","Own-child","Black","Male",0,0,40,"United-States","<=50K"
47,"Private",216999,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,"United-States","<=50K"
26,"Private",40915,"Bachelors",13,"Never-married","Other-service","Not-in-family","White","Female",0,0,25,"United-States","<=50K"
45,"State-gov",207847,"Some-college",10,"Never-married","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
29,"Private",278637,"Assoc-voc",11,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","<=50K"
36,"Private",210452,"Bachelors",13,"Divorced","Prof-specialty","Unmarried","White","Male",0,0,45,"United-States","<=50K"
36,"Private",272950,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States",">50K"
31,"Private",302626,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
