"cap-shape","cap-surface","cap-color","bruises%3F","odor","gill-attachment","gill-spacing","gill-size","gill-color","stalk-shape","stalk-root","stalk-surface-above-ring","stalk-surface-below-ring","stalk-color-above-ring","stalk-color-below-ring","veil-type","veil-color","ring-number","ring-type","spore-print-color","population","habitat","target"
"x","s","e","f","","f","c","n","b","t","","k","k","w","w","p","w","o","e","w","v","p","p"
"x","s","e","f","f","f","c","n","b","t","","k","k","p","p","","w","o","e","w","v","d","p"
"k","y","e","f","s","f","c","n","","t","","s","s","w","w","","w","","","w","v","p","p"
"x","y","e","f","f","","c","n","b","t","","s","s","w","w","p","w","","e","w","v","l","p"
"x","s","e","f","y","f","c","n","b","t","","s","s","p","w","p","w","o","e","w","v","","p"
"x","s","n","f","y","","c","n","b","t","","k","k","p","w","p","w","o","e","","v","d","p"
"x","s","n","f","s","f","c","n","b","t","","s","","w","w","","w","o","e","w","v","l","p"
"f","s","n","f","y","f","c","n","b","t","","s","k","p","w","p","w","o","e","w","v","d","p"
"f","y","n","f","s","f","c","n","b","t","","k","k","w","p","p","w","","e","w","v","p","p"
"x","s","e","f","s","f","c","n","b","t","","s","","w","p","p","","o","e","w","v","d","p"
"k","s","n","f","f","f","c","n","b","t","","s","k","p","w","p","w","o","e","w","v","p","p"
"","s","n","f","y","f","c","n","b","t","","","s","w","w","p","w","o","e","w","v","d","p"
"f","y","","f","","f","c","n","b","","","k","k","w","w","p","w","o","e","w","v","d","p"
"f","y","e","f","y","f","c","n","b","t","","s","k","p","p","p","w","o","","w","v","p","p"
"f","y","e","f","s","f","c","n","b","t","","s","k","p","p","p","w","","e","w","v","l","p"
"f","y","n","f","f","f","c","n","b","t","","k","s","p","w","p","w","o","e","w","v","d","p"
"x","s","e","f","y","f","c","n","b","t","","k","s","","p","p","w","o","e","w","v","l","p"
"f","y","n","f","s","f","c","n","b","t","","s","k","w","w","p","w","o","e","w","v","","p"
"","s","","f","s","f","c","n","b","t","","k","s","w","w","p","w","o","e","w","v","d","p"
"f","s","e","f","f","f","c","n","b","t","","s","k","p","p","p","w","o","e","w","","p","p"
"x","s","n","","","f","c","n","b","t","","s","s","p","p","p","w","o","e","w","v","d","p"
"f","","e","f","f","f","c","n","b","t","","s","s","w","w","","w","o","e","w","v","d","p"
"k","y","n","f","y","f","c","n","b","","","k","","p","w","p","w","o","e","w","v","l","p"
"f","s","n","f","y","f","c","n","b","t","","k","s","w","w","p","w","o","e","w","v","p","p"
"f","y","n","f","f","","c","n","b","t","","s","k","p","w","p","w","o","e","w","v","p","p"
"f","s","e","f","y","f","c","n","b","t","","k","k","p","p","p","w","o","e","w","v","l","p"
"x","s","n","f","","f","c","n","b","t","","s","k","w","w","p","w","o","e","w","v","l","p"
"f","s","e","f","f","f","c","n","b","t","","s","k","p","w","p","w","","e","w","v","p","p"
"x","s","e","f","f","f","c","n","b","t","","s","k","w","w","p","w","o","e","w","v","d","p"
"f","y","e","f","s","f","c","n","b","t","","s","s","p","w","p","w","o","e","w","v","d","p"
"x","s","e","f","y","f","c","n","b","t","","k","k","p","p","p","w","o","e","w","v","p","p"
"f","s","e","f","s","f","c","n","b","t","","s","k","w","p","p","w","o","e","w","v","p","p"
"f","s","n","f","f","f","c","n","b","t","","k","s","w","p","p","w","o","e","w","v","p","p"
"x","s","n","f","y","f","c","n","b","t","","s","k","p","w","p","w","o","e","w","v","","p"
"x","s","e","f","s","f","c","n","b","t","","s","s","p","p","p","w","o","e","w","v","d","p"
"f","s","e","f","s","f","c","n","b","t","","s","k","w","w","p","w","o","e","w","v","d","p"
"x","s","e","f","f","f","c","n","b","t","","s","k","p","w","p","w","o","e","w","v","l","p"
"x","s","n","f","s","f","c","n","b","t","","k","s","w","w","p","w","o","e","w","v","l","p"
"f","s","e","f","f","f","","n","b","t","","k","k","p","p","p","w","o","e","w","v","d","p"
"x","y","e","f","","f","c","n","b","t","","s","k","","p","p","","o","e","w","v","l","p"
"","s","n","f","y","","c","n","b","t","","s","k","p","p","p","w","","e","w","v","p","p"
"x","y","e","f","s","f","","n","b","t","","s","s","w","p","p","w","o","e","w","v","p","p"
"f","","e","f","y","f","c","n","b","t","","k","k","w","w","p","w","o","e","w","v","l","p"
"x","s","e","f","s","f","c","n","b","t","","k","s","w","p","p","w","o","e","w","v","d","p"
"f","y","n","f","f","f","c","n","b","t","","s","","p","","p","w","o","e","w","v","l","p"
"x","s","e","f","f","f","c","n","b","t","","k","s","w","w","p","w","o","e","","v","l","p"
"x","s","n","","s","f","c","n","b","t","","","s","w","p","p","w","o","e","w","v","l","p"
"f","s","e","f","y","f","c","n","b","t","","k","s","w","w","p","w","o","e","w","v","d","p"
"x","s","e","f","s","f","c","n","b","t","","s","k","","p","p","w","o","e","w","v","d","p"
"f","s","n","f","y","f","c","n","b","","","k","k","w","p","p","w","o","e","w","v","l","p"
"x","y","e","f","s","f","c","n","b","t","","k","k","w","p","p","w","o","e","w","v","p","p"
"f","y","e","f","y","f","c","n","b","t","","","k","p","","p","w","o","e","w","v","d","p"
"x","y","e","f","s","f","c","n","b","t","","k","k","p","w","p","w","o","e","w","v","p","p"
"k","y","n","f","y","f","","n","b","t","","k","k","w","w","p","w","o","e","","","l","p"
"f","y","n","f","y","f","c","","b","t","","s","","w","w","p","w","o","e","w","v","l","p"
"x","y","e","f","f","f","c","n","b","t","","s","s","p","p","p","w","o","e","w","v","l","p"
"f","s","n","f","y","f","c","n","b","t","","s","s","w","w","p","w","o","e","w","v","p","p"
"x","s","e","f","s","f","c","n","b","t","","k","k","p","w","p","w","o","e","w","v","d","p"
"f","s","e","f","y","f","c","n","b","t","","k","s","p","p","p","w","o","e","w","v","d","p"
"x","f","g","f","n","f","w","b","g","e","","k","k","w","w","p","w","t","p","w","s","g","e"
"x","s","e","f","y","f","c","n","b","t","","s","k","w","w","p","w","o","e","w","v","","p"
"f","s","","f","f","f","c","n","b","t","","s","k","p","p","p","w","o","e","w","v","l","p"
"f","s","n","f","s","f","c","n","b","t","","s","s","p","p","p","w","o","e","w","","p","p"
"x","s","e","","f","f","c","n","b","t","","s","k","w","w","p","","o","e","w","v","l","p"
"x","s","e","f","y","f","c","n","b","t","","k","s","w","w","p","w","o","e","w","v","l","p"
"x","s","e","f","s","f","c","n","b","t","","k","s","w","w","p","w","o","e","w","v","l","p"
"","y","e","f","y","f","c","","b","t","","k","","w","w","p","w","","e","w","v","d","p"
"b","f","","f","n","f","w","b","w","e","","s","s","w","w","p","w","t","p","w","s","g","e"
"","y","n","f","s","f","c","","b","","","k","s","w","p","p","w","o","e","w","v","d","p"
"f","y","e","f","f","f","c","n","b","t","","s","k","p","p","p","w","o","e","w","v","d","p"
"f","y","n","f","s","f","c","","b","t","","s","s","p","p","p","w","","e","w","v","d","p"
"f","s","n","f","f","f","c","n","b","t","","s","k","p","w","p","w","o","e","w","v","l","p"
"f","y","n","f","f","f","","n","b","t","","s","k","","p","p","w","o","e","w","v","d","p"
"x","y","e","f","s","f","c","n","b","t","","k","s","p","w","p","w","o","e","w","v","d","p"
"f","y","","f","s","f","c","","b","t","","s","s","w","w","p","w","o","e","w","v","l","p"
"x","s","n","f","y","f","c","n","b","t","","s","k","p","p","p","w","o","e","w","v","d","p"
"f","y","","f","f","f","","n","b","t","","s","s","p","w","p","w","o","e","w","v","d","p"
"k","f","g","f","n","f","w","b","p","e","","k","s","w","w","","w","t","p","w","s","g","e"
"b","s","","f","n","a","c","b","y","e","","s","","o","o","p","n","o","p","o","c","l","e"
"f","s","n","f","s","f","c","n","","t","","s","s","w","w","p","w","o","e","w","v","l","p"
"x","s","n","f","s","f","c","n","b","t","","s","s","p","w","p","w","o","e","w","v","p","p"
"f","y","n","f","s","f","c","n","b","t","","s","s","p","p","p","w","o","","","v","l","p"
"f","s","e","f","s","","c","n","","t","","k","","w","","","w","o","e","w","v","l","p"
"f","y","n","f","y","f","c","n","b","t","","s","s","p","w","p","w","o","e","w","v","l","p"
"f","s","n","f","f","f","c","n","b","t","","s","s","p","p","p","w","o","e","","v","d","p"
"f","y","e","f","y","f","c","n","","t","","s","s","p","p","p","w","o","e","w","v","p","p"
"f","y","e","f","f","f","c","n","b","t","","","k","p","w","p","","o","e","w","v","l","p"
"f","","n","f","","f","c","n","b","t","","k","k","w","p","p","w","o","e","w","v","l","p"
"x","s","e","f","y","f","c","n","b","t","","s","","w","w","p","w","o","e","w","v","","p"
"x","f","w","f","n","f","w","b","g","e","","s","k","w","w","p","","t","p","w","n","g","e"
"f","s","n","","f","f","c","n","b","t","","s","","p","p","p","w","o","","w","v","p","p"
"x","s","e","f","y","f","c","n","b","t","","k","s","p","w","p","w","o","e","w","v","l","p"
"x","s","n","f","y","f","c","n","b","t","","k","s","p","p","p","w","o","e","w","v","d","p"
"x","s","n","f","y","f","c","n","b","","","k","","p","p","p","w","o","e","","v","l","p"
"x","s","n","f","f","","","n","b","t","","k","k","p","w","p","w","o","e","w","v","d","p"
"k","y","n","f","y","f","c","n","b","t","","k","k","p","w","p","w","o","e","w","v","d","p"
"f","s","n","f","y","f","c","n","b","","","k","k","w","p","p","w","o","e","w","v","p","p"
"x","y","e","f","y","f","c","n","b","t","","s","s","w","p","p","w","o","e","w","v","p","p"
"f","s","n","f","y","f","c","n","b","t","","s","s","p","w","","w","o","e","w","v","p","p"
"","","n","f","","f","c","n","b","t","","s","k","w","w","","w","o","e","w","v","d","p"
"x","s","n","f","s","f","c","n","b","t","","s","k","w","w","p","w","o","e","w","v","l","p"
"x","s","n","f","f","f","c","n","b","t","","s","s","p","w","p","w","o","","w","v","d","p"
"x","y","e","f","s","","c","n","b","t","","s","s","w","w","p","w","o","e","w","v","l","p"
"f","s","e","f","f","f","c","n","b","t","","s","s","w","p","p","w","o","e","w","v","d","p"
"f","s","e","f","s","f","c","n","b","t","","k","k","w","p","p","w","o","e","w","v","l","p"
"f","y","n","f","f","f","c","n","b","t","","s","k","w","","p","w","o","","w","v","p","p"
"x","s","e","f","s","f","c","n","b","t","","s","k","p","","p","w","o","e","w","v","l","p"
"f","s","e","f","s","f","c","n","b","t","","s","s","w","p","p","w","o","e","w","v","l","p"
"f","y","e","f","s","f","c","n","b","t","","s","s","p","p","p","w","","e","w","v","d","p"
"f","y","e","f","y","f","c","n","b","t","","k","k","p","w","","w","o","e","","v","l","p"
"x","y","e","f","s","f","c","n","b","t","","k","k","w","w","p","w","o","e","w","v","l","p"
"f","","n","f","f","f","c","n","b","t","","k","k","w","w","p","w","o","e","w","v","l","p"
"f","s","n","f","f","f","c","n","b","t","","s","s","w","","p","w","o","e","w","v","l","p"
"","s","n","f","y","f","c","n","b","t","","k","s","p","p","p","w","o","e","w","v","p","p"
"k","y","","f","f","f","","n","b","t","","k","k","w","w","p","w","o","e","w","v","l","p"
"f","s","e","f","y","f","c","n","b","t","","s","s","w","w","p","w","o","e","w","v","l","p"
"x","s","e","f","s","f","c","n","b","t","","k","s","p","p","p","w","o","e","w","v","p","p"
"x","y","e","f","y","f","c","n","b","t","","","k","w","","p","w","o","e","w","v","p","p"
"f","y","e","f","f","f","c","n","b","t","","s","k","w","w","p","w","o","","w","v","l","p"
"x","y","e","f","","f","c","n","b","t","","k","k","w","w","p","w","o","e","w","v","d","p"
"f","y","e","f","f","f","c","n","b","t","","","s","w","p","p","w","o","e","w","v","l","p"
"f","y","n","f","y","f","c","n","b","t","","k","k","p","p","p","w","o","e","w","v","d","p"
"f","y","e","f","y","f","c","n","b","t","","s","","p","p","p","w","o","e","w","v","l","p"
"x","y","e","f","s","f","c","n","b","t","","","s","w","w","p","w","o","e","w","v","p","p"
"x","s","e","","y","f","c","n","","t","","s","k","p","w","p","w","o","e","w","v","d","p"
"f","s","e","f","f","f","c","n","b","t","","k","s","p","w","","w","","e","w","v","l","p"
"f","s","e","f","f","f","c","n","b","t","","k","","p","w","p","w","o","e","w","v","p","p"
"x","s","e","f","f","f","c","n","b","t","","s","s","w","w","p","w","o","e","w","v","p","p"
"f","s","e","f","y","","c","n","b","t","","k","k","w","w","p","w","o","e","w","v","p","p"
"f","s","e","","s","f","c","n","b","t","","s","s","w","w","p","w","o","","w","v","p","p"
"f","s","n","f","y","f","c","n","b","t","","k","k","p","w","p","w","o","e","w","v","l","p"
"f","y","e","f","f","f","c","n","b","t","","","k","p","p","","w","o","e","w","v","d","p"
"f","y","n","f","","","c","n","b","t","","k","k","p","w","p","w","o","e","w","v","p","p"
"k","s","e","f","f","f","c","n","b","t","","k","k","w","p","p","w","o","e","w","v","l","p"
"","s","n","f","y","","c","n","b","t","","","k","p","w","p","w","o","e","w","v","d","p"
"f","y","n","f","y","f","c","n","b","t","","s","s","p","","p","w","o","e","w","v","p","p"
"f","s","e","f","s","f","c","n","b","t","","","s","p","p","p","w","o","e","w","v","l","p"
"f","y","e","f","y","f","c","n","b","t","","s","s","w","p","p","w","o","e","w","v","l","p"
"x","s","n","","y","f","c","n","b","t","","s","s","p","p","p","w","o","e","w","v","p","p"
"k","y","n","f","y","f","c","n","b","t","","k","k","p","p","","w","o","e","w","v","p","p"
"x","y","e","f","","f","c","n","b","t","","k","k","w","p","p","w","o","e","w","v","d","p"
"x","s","e","","f","f","c","n","b","t","","s","s","w","p","p","w","o","e","w","v","l","p"
"x","s","g","f","n","f","w","b","w","e","","k","s","w","w","p","w","","p","w","n","g","e"
"k","y","n","f","y","f","c","n","b","t","","k","","p","w","p","w","o","e","w","v","d","p"
"x","s","n","f","y","f","c","n","b","t","","k","s","w","p","p","w","o","","w","v","p","p"
"f","s","n","f","s","f","c","n","b","t","","s","k","w","p","p","w","o","e","w","v","p","p"
"f","s","n","f","s","f","c","n","b","t","","s","s","w","","p","","o","e","w","v","p","p"
"x","s","e","f","s","f","c","","b","t","","k","k","w","w","p","w","o","e","w","v","p","p"
"f","s","e","f","f","f","c","n","b","t","","s","k","p","w","p","","o","e","w","v","l","p"
"f","y","e","f","f","f","c","n","b","t","","k","k","w","","p","w","o","e","w","v","l","p"
"f","y","e","f","f","f","c","n","b","t","","k","k","w","p","p","w","o","e","w","v","p","p"
"f","s","n","f","f","f","c","n","b","t","","k","s","w","w","p","w","o","e","w","v","l","p"
"f","s","e","f","f","f","c","n","b","t","","s","s","p","w","p","w","","e","w","v","p","p"
"x","s","n","f","f","f","c","n","b","t","","k","s","w","p","","w","o","e","w","v","p","p"
"f","s","e","f","f","f","c","n","","t","","k","k","p","p","p","w","o","e","w","v","l","p"
"x","s","e","f","s","f","c","n","b","t","","s","s","w","w","p","w","o","e","w","v","p","p"
"f","","e","f","y","f","c","n","b","","","s","s","w","p","p","w","o","e","w","","d","p"
"f","y","e","f","f","f","c","","b","t","","","s","w","w","p","w","o","e","w","v","p","p"
"k","y","e","f","s","f","c","n","b","t","","s","s","p","w","p","w","o","e","w","v","","p"
"f","s","n","f","s","f","c","","b","t","","s","s","w","w","p","w","o","e","w","v","p","p"
"k","y","e","f","s","f","c","n","b","t","","","s","w","w","p","","o","e","w","v","d","p"
"f","s","e","f","y","f","c","n","b","t","","k","k","p","w","p","w","o","e","w","v","l","p"
"f","y","e","f","","f","c","n","b","t","","s","k","w","w","p","w","o","e","w","v","l","p"
"f","s","","f","f","f","c","n","b","t","","","k","p","w","p","w","o","","w","v","l","p"
"b","s","","f","n","a","c","b","n","e","","s","s","o","o","p","o","o","p","o","c","","e"
"x","s","n","f","f","","c","n","b","t","","s","k","w","w","p","w","o","e","w","v","d","p"
"f","y","e","f","s","f","","n","b","t","","k","s","","w","p","","o","e","w","","l","p"
"f","y","n","f","s","f","c","","b","t","","k","k","w","p","p","","o","e","w","v","d","p"
"f","s","e","f","f","f","c","n","b","t","","k","k","p","w","p","w","o","e","w","v","d","p"
"f","y","n","f","f","f","c","n","b","t","","k","k","w","w","p","w","o","e","w","v","p","p"
"k","y","n","f","m","f","c","b","w","e","","k","y","c","c","p","w","n","n","w","c","d","p"
"x","s","e","f","f","f","c","n","b","t","","","k","w","w","p","w","o","e","w","v","p","p"
"f","s","e","f","s","f","c","","b","","","k","k","w","w","p","w","o","e","w","v","l","p"
"k","y","n","f","y","f","c","n","b","t","","k","s","w","p","p","w","o","","w","v","d","p"
"f","s","e","f","","f","c","n","b","t","","s","s","w","p","p","w","o","e","w","v","p","p"
"k","s","w","f","n","f","w","b","g","e","","k","k","w","w","p","w","t","p","w","s","g","e"
"f","y","n","f","y","","c","n","b","t","","k","s","p","p","p","w","o","e","w","v","l","p"
"f","y","n","","y","f","c","n","b","t","","s","k","p","w","p","w","o","e","w","v","d","p"
"f","y","n","f","y","f","c","n","b","t","","s","s","p","w","p","w","o","e","w","v","p","p"
"f","s","n","f","s","f","c","n","b","t","","k","","w","p","p","w","o","e","w","v","d","p"
"f","s","n","f","y","f","c","n","b","t","","s","s","w","w","p","w","","e","w","v","l","p"
"f","y","e","f","y","f","c","n","","t","","k","k","p","w","p","w","o","e","w","v","p","p"
"x","s","","f","f","f","c","n","b","t","","k","s","w","p","","w","o","e","w","v","d","p"
"f","y","n","f","f","f","c","n","b","t","","k","s","p","p","p","w","o","e","w","v","p","p"
"x","s","n","f","f","f","c","n","b","t","","s","","","","p","w","","e","w","v","p","p"
"x","","e","f","f","f","c","n","b","t","","s","k","p","p","p","w","o","e","w","v","l","p"
"x","s","e","f","y","f","c","n","b","t","","s","k","w","w","","w","o","e","","v","l","p"
"f","y","e","f","y","f","c","n","b","t","","k","k","w","p","p","w","o","e","w","v","d","p"
"x","s","n","","y","f","c","n","b","t","","k","","p","w","p","w","o","e","w","v","d","p"
"x","s","e","f","s","f","c","n","b","t","","s","s","w","p","p","w","o","e","w","v","p","p"
"f","s","n","f","f","f","","n","","t","","k","s","p","w","p","w","o","e","w","v","l","p"
"","s","n","f","y","f","c","n","b","t","","k","k","p","w","p","w","o","e","","v","","p"
"f","y","e","f","y","f","c","n","b","t","","k","s","w","p","p","w","o","e","w","v","d","p"
"x","s","n","f","f","f","c","n","b","t","","k","k","w","p","p","","o","","w","v","d","p"
"f","y","e","f","f","f","c","n","b","t","","k","k","p","p","p","w","o","e","w","v","l","p"
"f","s","e","f","f","f","c","n","b","t","","k","s","w","","p","w","o","e","w","v","p","p"
"f","y","n","f","f","","c","n","b","t","","k","k","p","p","p","w","o","e","w","v","l","p"
"f","y","n","f","y","f","c","n","b","t","","s","s","w","w","p","w","o","e","w","","d","p"
"x","y","e","f","f","f","c","","b","t","","k","k","p","w","p","w","","e","w","v","d","p"
"k","f","g","f","n","f","w","b","w","e","","","k","","w","p","w","t","p","w","","g","e"
