"cap-shape","cap-surface","cap-color","bruises%3F","odor","gill-attachment","gill-spacing","gill-size","gill-color","stalk-shape","stalk-root","stalk-surface-above-ring","stalk-surface-below-ring","stalk-color-above-ring","stalk-color-below-ring","veil-type","veil-color","ring-number","ring-type","spore-print-color","population","habitat","target"
"f","s","n","f","f","f","c","n","b","t","","s","k","p","w","p","w","o","e","w","v","p","p"
"k","s","e","f","y","f","c","n","b","t","","k","k","p","w","p","w","o","e","w","v","d","p"
"k","s","n","f","f","f","c","n","b","t","","s","s","p","p","p","w","o","e","w","v","upsMFoHj8u","p"
"x","y","n","f","m","f","c","b","y","e","c","k","y","c","c","p","w","n","n","w","c","d","p"
"k","y","n","f","f","f","c","n","b","t","","k","s","w","p","p","w","o","e","w","v","l","p"
"f","s","n","f","n","a","c","b","o","e","","s","s","o","o","p","n","o","p","PqiQraufHt","Mg5nmGGkw1","l","e"
"x","y","e","f","f","f","c","n","b","t","","s","s","p","w","p","w","N35qtRCmCM","e","w","v","d","p"
"f","kLL9kOlXW7","n","f","Q7RG45CorQ","a","c","b","y","e","","s","s","o","o","p","n","o","wRwgsFzAOX","y","v","l","e"
"b","s","w","f","n","f","w","b","g","e","","s","s","w","w","p","w","t","p","w","n","g","e"
"b","s","g","f","n","f","w","b","p","e","","s","s","BAcUjq9IRC","w","p","w","t","p","w","n","g","e"
"k","y","e","f","s","f","c","n","b","t","","k","k","w","p","p","w","o","e","w","v","l","p"
"k","YSWVezhPa6","n","f","y","f","c","n","b","t","","k","k","w","w","p","w","o","e","rDR1uiSGyE","v","d","p"
"k","s","s95YTuv7Q4","HOrL3PtxgA","f","f","c","n","b","t","R1f9whXWwq","fIWzgoLQbt","s","p","w","p","w","o","e","w","v","p","p"
"k","s","e","f","y","f","c","n","b","t","","k","UOGv5YaehE","p","p","p","w","o","e","w","v","d","p"
"b","f","DuMXji2ple","f","n","f","w","b","g","e","","s","s","w","7G3R1W5TUT","p","w","t","p","w","s","g","e"
"k","s","g","f","n","f","w","b","p","e","","s","s","w","w","p","w","t","p","w","n","g","e"
"f","y","e","f","m","f","c","b","w","e","c","k","y","c","c","p","w","n","n","w","c","d","p"
"k","y","n","f","j5nlgtk2sv","f","c","n","b","t","","s","s","w","p","p","w","o","e","w","v","d","p"
"k","y","n","f","f","f","c","n","b","t","","s","k","p","p","p","w","o","e","w","v","p","p"
"f","s","e","f","y","f","c","n","b","t","","s","s","w","w","p","w","o","e","w","v","d","p"
"x","s","n","f","s","f","c","n","UtgsiCI0Yn","t","","hcULMKKnDM","k","p","p","p","w","o","e","w","v","d","p"
"k","y","n","f","s","f","c","n","b","t","","k","k","p","p","p","w","o","e","w","v","p","p"
"k","y","c","f","m","f","c","b","y","e","oXn7FzsvmV","k","y","c","c","p","w","n","n","w","c","d","p"
"k","y","n","f","s","f","c","n","b","t","","s","k","p","w","p","w","o","e","w","v","d","p"
"k","s","w","f","n","f","w","b","g","e","","s","s","w","w","p","w","uAoRNDG7Ad","aKoF1WUcqx","Bk9IrbHVlo","n","g","e"
"f","y","n","f","y","f","c","n","b","t","","k","k","w","p","p","XtSdZftJFf","o","e","w","v","l","p"
"b","f","g","f","n","f","w","b","p","e","","s","s","w","w","p","v4Ew2byhdt","t","p","w","jim4rt8Gai","g","e"
"f","s","e","f","f","f","c","n","b","t","","s","k","w","w","p","w","o","e","UcoiuxFWEm","v","d","p"
"k","s","e","f","y","f","c","n","b","t","","k","k","p","p","aKD4BW9gej","w","o","e","w","v","l","p"
"k","s","g","f","n","f","w","b","p","e","","k","s","w","w","p","w","t","p","w","s","g","e"
"x","s","g","f","n","f","w","Yzv9u89GhH","p","e","","s","s","w","w","p","w","t","p","w","s","g","e"
"k","s","e","f","y","f","c","n","b","F48UyhtFPA","","k","bk12vk7ze2","w","p","p","w","o","e","w","v","l","p"
"k","HVo570kHdF","n","f","n","a","c","b","n","e","","s","SEyFVtJVQW","o","o","p","n","J9rHpk2gmG","p","y","c","l","e"
"3SltEYi3kM","y","p","t","n","f","c","b","w","e","b","s","s","w","w","p","w","z79MuXgLyY","p","w","y","p","e"
"b","s","w","f","n","f","w","b","g","e","","s","k","w","w","p","w","t","p","w","n","g","e"
"f","y","n","f","s","nY6JqBtCaw","Uj9Y5KSgR8","n","b","t","","s","k","p","w","p","YuY9wULEi3","o","e","w","v","l","p"
"f","s","e","f","f","f","os5S7GYsP7","n","b","t","","k","k","w","p","p","w","o","e","w","v","p","p"
"k","s","e","f","f","f","c","n","b","t","","s","s","p","p","p","w","o","e","w","v","ooQfzQm4Th","p"
"k","f","g","f","n","f","w","b","p","e","","s","s","w","w","p","w","t","p","XVneeIHqCQ","n","g","e"
"x","f","w","f","n","f","w","b","p","khu23pdUEa","","k","k","w","w","p","w","t","p","w","s","g","e"
"x","s","c","t","n","f","c","b","w","e","b","s","s","w","w","p","w","t","p","w","y","p","e"
"k","f","g","f","n","f","w","b","w","e","","s","s","w","w","p","w","t","p","w","s","g","e"
"k","QpkrgqX1sV","e","f","y","f","c","n","b","t","","s","s","p","w","p","w","o","e","w","v","l","p"
"k","y","e","f","y","f","c","n","b","t","","s","s","w","p","p","w","Mj314fgk6z","e","w","v","p","p"
"k","SONiM7RWhv","n","f","y","f","c","n","b","t","","s","s","w","p","p","w","o","e","xbcCoXc61m","v","p","p"
"x","y","e","f","f","f","c","n","b","t","","s","k","w","p","p","w","o","e","w","v","p","p"
"k","s","Sorg8EJxSx","f","n","a","c","b","o","e","","s","s","o","o","p","o","o","p","o","c","l","e"
"f","y","y","f","n","f","w","n","w","e","c","y","y","y","y","p","y","o","e","w","c","l","p"
"x","y","c","f","m","a","c","b","w","e","Nffvuy8RKe","k","y","c","c","p","w","n","n","w","c","d","p"
"x","s","n","f","y","f","c","n","b","t","","s","s","w","w","p","w","o","e","w","v","d","p"
"x","y","0UqSUfcXt9","t","n","f","c","b","w","e","b","s","s","w","w","p","w","t","p","w","v","p","e"
"e65rwo537s","y","n","f","s","f","c","n","b","t","","s","k","p","p","p","w","o","e","w","v","p","p"
"k","s","g","f","n","f","w","b","g","e","","s","k","w","w","p","w","t","p","w","n","g","e"
"b","s","g","f","n","f","w","pglT6g586r","p","e","","s","k","w","TB9zJAmqrx","p","w","t","p","w","s","g","e"
"k","s","e","f","f","f","c","n","b","t","","k","s","p","w","p","w","o","e","w","v","p","p"
"x","s","n","f","n","a","c","b","o","e","y5YZeIaNlV","s","s","o","o","p","n","o","p","b","v","l","e"
"b","s","n","f","n","a","c","b","o","e","","s","s","o","o","p","n","o","p","b","v","l","e"
"f","s","n","t","n","f","c","b","w","e","b","s","s","w","w","p","w","t","p","w","y","p","e"
"jInkJ2x5s9","s","g","f","n","f","w","b","g","e","","RZejuM0xpD","s","w","w","p","w","t","p","w","s","g","e"
"f","s","n","f","y","f","c","n","b","t","","MEf6EF8MNv","s","p","p","p","w","o","e","w","v","d","p"
"k","s","n","f","f","f","c","n","b","t","4wZ8QfdEaJ","s","s","w","p","p","w","o","e","w","v","d","p"
"f","y","n","f","s","f","c","n","b","t","","k","s","p","p","p","w","o","e","w","v","l","p"
"iWEJ6Jzdy0","y","e","WTQ5tgjUQb","y","HnOnmq003l","c","n","b","t","","k","s","w","p","p","w","o","e","w","v","MGJauhF96E","p"
"ONbnu8L2Rz","s","n","f","f","f","c","n","b","t","","k","s","p","p","xaaFcGPedD","w","o","e","w","v","l","p"
"k","s","bEMIfQfQav","f","y","f","c","n","b","t","","k","s","w","GNqheI6Pkr","p","9c1JtnvMEG","o","e","w","v","p","p"
"b","s","w","f","n","f","w","b","w","e","3tzDgTJwYK","k","s","w","w","p","KxWoueAiA8","t","p","w","n","g","e"
"k","y","n","f","m","f","c","b","y","e","c","k","y","begDOaWjZA","PjChP7nmo8","p","w","n","n","w","c","d","p"
"k","y","e","f","y","f","c","IpktLmpoPd","b","t","","s","s","w","p","p","w","o","e","w","v","d","p"
"k","s","n","f","n","6Ap70cyEsG","c","b","o","e","QHMCgzdjEu","s","s","o","o","p","3SnCOq5NtU","o","p","y","v","l","e"
"k","s","e","f","f","f","c","n","b","t","","s","k","p","w","p","w","o","e","w","v","p","p"
"b","s","w","f","n","f","w","b","w","e","","k","k","w","w","p","w","t","p","w","s","g","e"
"x","s","g","f","n","f","w","b","p","e","","k","k","w","w","p","w","t","EiaBMMFIgS","rVY64FC8xM","s","g","e"
"k","ZosLirElfE","PT27otR6SD","f","s","dTplOkFTsY","c","n","b","t","","s","k","w","w","p","w","o","e","0tkopMtZ3u","v","l","p"
"k","y","n","f","y","f","c","n","b","t","","s","s","p","p","p","w","o","e","w","v","p","p"
"k","s","n","f","1qvXnMUq0A","f","bBAwSPIqJn","n","b","t","","s","0b0ilSWJ7s","w","w","p","w","o","e","w","v","d","p"
"k","y","e","f","f","f","c","n","b","t","","s","s","p","p","p","w","o","e","w","v","p","p"
"k","s","e","f","s","f","c","n","b","t","","k","k","gzgxUYTE0r","p","p","w","o","e","w","v","l","p"
"k","y","n","f","y","f","c","n","b","t","","s","k","2G72peJVXq","w","p","w","o","e","w","v","p","p"
"b","s","g","EtlJsUvMI9","n","f","w","b","p","e","","k","k","w","M5ebFKhELK","p","w","t","p","w","s","g","e"
"k","y","e","f","y","f","c","n","b","t","","s","k","p","p","p","w","o","e","w","v","p","p"
"b","f","w","f","n","f","w","7GVch53fL6","g","e","","s","k","w","w","p","w","t","p","w","s","g","e"
"FAx9SiuczU","y","y","NAVybD9HGN","n","f","w","n","y","e","c","y","y","y","y","p","y","o","e","w","c","l","p"
"x","s","n","hjaUP3PPRN","s","WMiWqGpdqZ","c","n","b","t","R1ozG87Sqc","s","k","w","p","p","ZsBRfeAL7H","o","e","w","v","p","p"
"k","y","e","f","y","f","c","n","b","t","","k","k","p","p","p","w","o","PWtjcx0gv8","w","v","l","p"
"x","s","g","f","n","f","w","b","g","e","","s","tZZtKAyBNP","w","w","p","w","t","p","H82YXXB6ul","s","g","e"
"b","s","z9MRx5zLUI","f","n","a","c","w55fcogHNo","n","e","","s","s","o","o","p","JUFq7rBsaV","o","p","y","v","l","e"
"k","y","e","f","y","f","c","n","b","t","","s","k","p","p","p","w","o","e","w","v","l","p"
"b","s","n","f","n","a","ZzzqhNYvTA","b","o","e","","s","s","o","o","p","o","o","p","n","c","l","e"
"k","y","e","f","8ddTK4jGDN","f","c","n","1BVEnjaf6y","t","","s","s","p","w","p","w","o","e","w","v","Q1SXHm9z8I","p"
"k","y","e","f","f","f","c","n","b","t","","k","k","p","p","p","w","o","e","w","UkNJKjvaUM","R9gjhnDxjX","p"
"k","s","e","f","y","f","c","n","qCC3KeHJDW","t","","s","s","w","w","p","w","o","oYpOS2iYMO","w","v","p","p"
"b","s","g","f","n","v5gD1wdxgR","w","b","p","e","","s","pyoC1LUCh3","w","w","p","w","t","p","w","s","g","e"
"k","s","n","f","Yx94c3lOwJ","a","c","b","n","e","","PhApIE4QoP","s","o","o","p","o","o","p","n","c","l","e"
"b","s","n","f","n","a","c","b","y","e","","s","s","o","o","p","n","o","p","n","v","l","e"
"x","s","n","f","f","f","c","n","b","t","","s","k","w","97TpeIeIvS","p","w","o","e","w","v","d","p"
"x","s","g","t","banVJ2PWma","f","c","b","w","e","b","s","s","w","w","p","w","t","p","w","v","p","e"
"x","f","g","f","n","f","w","b","0ZCfnFS7Oa","dGMeNUaewf","","k","s","w","w","p","lahbfwmmAP","t","p","w","s","g","e"
"k","s","n","f","s","f","c","n","b","t","","stsNxjmOGz","s","p","p","p","w","o","e","BQuYCiyKOY","v","l","p"
"k","f","g","f","n","f","w","b","p","e","","k","s","w","w","p","w","t","p","w","n","g","e"
"k","s","n","f","f","PiXGfghGXA","c","n","b","t","","k","s","w","p","p","w","o","e","w","v","p","p"
"k","y","e","f","y","f","c","n","b","t","","s","s","p","p","p","w","o","e","w","v","d","p"
"k","HsxQFLtidQ","n","f","s","f","c","n","b","t","","bRYZT8Kj7e","s","p","w","p","w","o","e","VE2YBmIjhE","v","d","p"
"f","s","p","z3z58TanGc","n","f","cp2x3ETMOF","b","w","e","b","s","s","w","w","p","w","t","p","w","y","p","e"
"k","y","n","f","f","f","c","n","b","t","","k","s","w","p","p","w","o","e","w","v","d","p"
"k","y","e","f","f","1w0iZYuaIA","c","n","b","t","","s","s","p","w","p","w","o","e","w","v","p","p"
"f","s","n","f","n","a","c","9mlXMlfOSM","S5iXEUuWs3","e","","s","s","o","o","p","n","o","p","b","c","l","e"
"k","y","e","f","f","f","c","n","b","t","","k","k","p","w","p","w","o","e","w","v","l","p"
"k","y","n","f","y","IGSIR06aWR","c","n","b","t","","k","k","w","w","p","w","o","e","w","v","d","p"
"k","y","n","f","y","f","c","n","b","t","","k","k","p","p","p","w","o","e","w","v","d","p"
"f","y","n","f","s","f","c","n","b","7ztr9AlJ0O","","s","k","w","gMechRMjFP","p","J9R6UrSRVd","o","e","bcIp7u151r","v","p","p"
"k","s","e","f","f","f","c","n","b","t","","k","k","zxzDA4VZXc","p","p","w","o","e","w","v","p","p"
"k","y","e","f","s","f","c","n","b","t","","k","k","p","p","p","w","o","e","w","v","l","p"
"x","Fxx5jjSnA0","n","f","7Sribm8fdt","CVQwJNm0EM","c","b","n","e","","s","s","o","o","p","o","o","p","o","7wgfLkOpLu","l","e"
"f","s","Se4IXyZ1WH","f","s","f","c","n","b","t","","k","7YINRaHYg6","w","p","p","w","euBbf0ckjH","e","w","v","p","p"
"k","s","g","f","n","f","REytqsz9Bp","b","MnKbzxqoyP","e","","s","s","w","w","p","w","t","p","w","s","g","e"
"k","s","e","f","s","f","c","n","b","t","","s","s","p","p","p","w","o","e","w","v","l","p"
"k","s","e","f","y","f","c","n","b","t","","s","k","p","w","p","w","o","e","w","v","l","p"
"f","s","n","f","yC1SHhheDz","a","c","XKORhk8fKU","n","e","","s","s","o","o","p","o","o","p","o","v","l","e"
"k","s","n","f","s","DLuloTdGEy","c","n","b","t","","s","k","p","p","p","w","o","e","w","v","l","p"
"x","f","g","f","n","f","w","b","p","e","","s","xgyYKgskHm","w","4sX0jodmSh","p","w","t","p","w","s","g","e"
"8zh3pDgj3b","s","n","f","n","a","c","b","n","vpadzr1vaS","","s","s","o","o","p","o","o","p","o","v","l","e"
"f","s","0ZT6XFqqPA","f","s","f","c","WEbunP66Jv","b","t","","s","s","p","p","p","w","o","e","w","v","p","p"
"k","s","n","f","s","f","c","n","b","t","","s","s","w","w","p","w","o","e","w","v","d","p"
"f","y","n","t","n","f","c","b","w","e","b","s","s","d07OmCpQbt","w","p","w","t","p","w","y","p","e"
"x","f","g","f","n","f","w","b","g","e","","s","k","w","w","p","w","t","p","nooZrQocJP","n","g","e"
"k","s","w","f","n","f","w","IIC2MMsISl","w","e","","k","s","w","w","p","w","t","p","w","n","g","e"
"b","s","n","f","n","a","c","b","n","e","","s","s","o","o","p","n","o","p","b","c","l","e"
"k","y","e","f","s","7lEY8idgLL","c","n","b","t","","k","k","w","w","p","w","o","e","w","v","p","p"
"k","y","e","f","4PD2cQt1QT","f","c","n","b","t","","s","s","w","w","p","w","o","e","w","v","l","p"
"k","y","n","f","n","zlA5tNyDCj","c","b","w","e","b","y","y","n","n","p","w","Ilvu9rLABW","xOKNGRl4gL","w","y","p","e"
"x","f","g","f","n","JUiTWzPefF","w","CyaENRKrI5","p","w2ZUG993h8","4m3V9VG7qe","k","k","w","w","8aj8ZUTrkO","w","t","p","w","s","g","e"
"k","s","n","f","XJwAashtKC","f","cRms4dcmI0","n","b","t","","k","k","w","w","p","w","o","e","w","v","p","p"
"k","y","e","f","f","f","Y1YAnvE747","n","b","t","","s","k","p","uWIF3yFS9l","p","w","o","e","w","v","l","p"
"k","y","n","f","f","f","c","n","b","t","","s","k","w","w","p","w","o","e","w","v","J4NgWhnUJC","p"
"f","y","n","f","f","f","c","n","b","t","","s","k","w","p","p","w","o","e","w","v","l","p"
"f","s","n","f","n","a","c","b","y","e","","4lk3TFoJ2B","s","o","o","p","n","o","p","b","v","l","e"
"f","y","e","f","f","f","c","n","b","t","","s","s","w","p","p","w","o","e","w","v","d","p"
"k","s","n","f","s","f","c","n","b","t","","s","k","p","p","p","w","o","e","w","v","p","p"
"k","s","n","f","f","f","v1LVVKC029","n","b","t","","s","7an3nVMUyQ","w","p","p","w","o","e","w","v","0DML93I5Fz","p"
"b","s","n","f","n","a","c","b","n","e","","s","s","o","o","p","o","6cDuCJRIYX","p","y","c","l","e"
"x","f","g","f","n","f","w","jLL0uQwtb1","g","e","","k","s","w","w","p","w","t","p","w","n","g","e"
"k","s","n","f","s","f","c","n","b","t","","s","k","w","w","p","w","o","e","w","v","p","p"
"k","y","n","f","f","f","c","n","6b103OWFyb","t","","s","s","w","w","p","w","o","e","w","v","p","p"
"x","s","g","f","n","f","w","b","w","e","","s","s","w","w","p","w","t","p","w","s","g","e"
"k","y","n","f","s","f","c","n","b","t","","k","k","w","w","p","w","o","e","w","v","d","p"
"k","s","e","f","s","HEMJZHTxK0","c","n","b","t","","k","s","w","p","p","w","o","e","w","v","d","p"
"k","y","e","f","y","f","c","n","b","t","XCeTqZw1rd","s","k","w","p","p","w","o","e","w","v","l","p"
"b","s","n","f","n","a","c","b","o","e","","s","s","o","o","p","n","o","p","o","c","l","e"
"b","s","g","f","n","f","w","b","g","e","","cBtVtMnJsz","k","w","w","p","w","t","p","w","s","g","e"
"x","y","e","f","m","a","c","SJWMvp4ls1","w","e","c","k","y","c","c","p","w","n","n","w","c","d","p"
"k","s","n","f","f","f","tykTzIjAcL","n","b","t","","k","s","p","p","p","fUJQjjEope","o","e","w","v","p","p"
"k","y","e","f","f","f","c","n","b","t","","k","s","p","p","aIf4zcIuAK","w","o","e","w","v","d","p"
"k","y","e","f","y","f","c","n","b","t","","s","k","w","JbsFiMmcp7","p","w","o","e","FhoEliFtYA","v","d","p"
"k","s","n","f","f","f","c","enou9SetFG","b","t","","k","k","w","p","p","w","o","e","w","v","d","p"
"k","y","e","f","s","f","c","n","9PeKrEe3Pn","t","","k","s","p","p","p","w","TUnw6D12US","e","w","v","l","p"
"k","s","e","f","s","f","c","n","b","t","","s","s","p","w","p","w","o","e","w","v","hgpEyogjOu","p"
"x","s","e","f","y","5pLZamEPwF","zovMxefWye","n","b","t","","k","s","p","w","p","w","o","e","w","v","p","p"
"k","s","e","f","s","f","c","n","b","t","","s","s","w","p","p","w","o","o4yWhclrGF","w","v","d","p"
"k","s","n","f","21twC7lpyL","f","c","n","b","t","","s","s","p","w","p","gbDGp30t4A","o","e","w","v","d","p"
"b","f","g","f","n","f","w","b","w","e","","k","k","w","w","p","w","t","p","iU1uVL2AoY","s","g","e"
"k","y","n","f","m","rbAcnGJHxv","c","b","y","e","c","k","y","c","k1x5M217sP","p","w","n","n","w","c","d","p"
"f","s","n","t","n","f","c","b","t25qmpXfVe","e","b","s","s","w","w","p","w","t","p","6CfV8eM4qc","v","p","e"
"k","s","n","f","y","f","c","n","b","t","","k","k","p","p","p","w","o","e","w","v","p","p"
"f","y","Ga7KqRXX5B","f","n","f","w","n","y","e","c","y","y","y","y","p","eHMPSeaB3L","o","e","j70ySdufaR","c","l","p"
"k","s","n","f","s","f","c","n","b","t","","k","s","w","w","p","w","o","e","w","v","BrmpujG65H","p"
"f","y","e","f","m","a","c","b","y","e","c","k","y","c","c","p","w","n","n","w","c","fDWaoXWxP5","p"
"x","f","g","f","n","f","w","b","ouWvLwKzeN","e","","s","s","w","w","p","oCzxQwsN2e","t","p","w","n","g","e"
"k","y","n","p9MrJiglQ5","y","f","c","n","b","CrabAXkoGV","","s","k","p","w","p","w","o","e","w","v","d","p"
"k","s","n","f","s","f","c","n","XQPaqgGTfm","t","","k","s","w","p","p","w","o","e","w","v","l","p"
"f","y","n","f","y","f","c","n","b","t","","s","s","p","p","p","w","tPrBw3Und9","e","w","v","d","p"
"f","s","n","f","n","a","c","b","n","e","","s","s","o","o","p","mUPzxm4TGW","o","p","y","c","l","e"
"k","y","n","f","s","f","c","n","b","t","","s","s","p","p","p","w","o","e","w","v","d","p"
"f","y","n","ALYDA2rPjv","f","f","c","n","b","t","","k","k","p","w","p","w","o","e","w","v","d","p"
"k","s","n","f","s","f","c","n","b","EmzCtMXeD7","","k","k","w","w","p","w","o","e","w","v","p","p"
"f","y","uov1xX8Hs7","f","s","f","c","n","b","t","","s","k","p","w","p","w","o","e","w","v","l","p"
"k","s","n","f","yBv6B74Sbv","f","c","n","b","t","","k","k","w","p","p","w","o","e","w","v","p","p"
"x","y","e","f","s","f","c","n","b","t","","s","s","p","p","p","w","o","e","w","v","d","p"
"k","y","n","f","y","f","c","n","b","t","","X9hdvVtcyZ","k","p","p","PNZrUxzmgA","w","o","e","w","GvKVgn1AH2","RsquvZtnYM","p"
"x","s","w","f","n","f","w","b","p","e","","k","s","w","w","p","w","t","p","w","s","g","e"
"Ac6QXdrNYo","s","So1Eu6OssR","f","n","f","w","b","g","e","","s","k","w","w","p","w","t","p","w","s","g","e"
"x","f","w","f","n","f","w","b","w","e","","k","k","w","w","p","w","t","p","w","s","g","e"
"k","s","n","f","umtieKtee7","f","c","n","b","t","","k","s","p","w","p","w","o","e","w","v","d","p"
"k","s","e","f","f","f","c","n","b","t","","k","k","w","h8r182jyqB","p","w","o","e","w","v","d","p"
"k","y","TktmZLV1Ts","f","y","f","c","n","b","t","","s","k","p","w","p","w","o","e","w","v","p","p"
"k","s","e","f","f","f","c","n","b","t","","s","s","p","p","p","w","o","e","w","v","d","p"
"k","s","n","f","y","f","c","n","b","t","","k","s","p","p","p","w","o","e","w","v","p","p"
"k","y","n","f","5g77MNf9u3","f","c","n","b","t","","k","k","w","p","p","w","o","e","w","v","l","p"
"k","y","e","f","y","f","c","n","b","t","","s","s","w","w","p","w","o","e","w","v","p","p"
"k","s","n","f","y","f","c","n","b","t","","s","k","w","w","p","w","o","e","w","v","d","p"
"k","s","e","f","s","f","c","n","b","t","","s","k","08lgt6Ovav","w","p","w","o","e","w","v","d","p"
"f","s","n","f","n","a","c","b","o","e","","s","s","o","o","p","n","o","p","o","c","l","e"
"f","s","n","f","s","f","c","n","b","t","","s","s","w","w","p","w","o","e","w","v","d","p"
"k","s","n","f","s","f","c","n","b","t","mGCMkTxpb6","k","k","p","w","p","w","o","e","w","v","l","p"
"x","s","g","f","n","f","w","b","g","e","","44q7Xdig7b","s","w","w","p","w","t","p","w","n","g","e"
"x","f","w","f","n","f","w","b","CkgKI7KLUJ","e","","UU5gXYHVhZ","s","w","w","GyIjHljnnw","w","t","p","HudEgNkbNK","n","g","e"
"k","y","n","f","s","f","c","n","b","t","","s","s","w","p","p","w","o","e","w","13b2FkhoFs","d","p"
"x","s","vY6m3SDUUu","f","n","a","c","b","n","e","","s","s","o","o","p","n","o","p","o","c","l","e"
"k","y","n","f","s","f","c","n","1Nxhjcu8Bl","t","","k","k","w","p","p","w","o","e","w","v","l","p"
"k","y","n","f","s","f","c","n","b","t","","s","s","p","w","p","w","o","e","w","v","l","p"
"k","y","n","f","s","f","c","n","b","t","","s","s","w","p","p","w","o","e","w","v","p","p"
