"pixel_0_0","pixel_0_1","pixel_0_2","pixel_0_3","pixel_0_4","pixel_0_5","pixel_0_6","pixel_0_7","pixel_1_0","pixel_1_1","pixel_1_2","pixel_1_3","pixel_1_4","pixel_1_5","pixel_1_6","pixel_1_7","pixel_2_0","pixel_2_1","pixel_2_2","pixel_2_3","pixel_2_4","pixel_2_5","pixel_2_6","pixel_2_7","pixel_3_0","pixel_3_1","pixel_3_2","pixel_3_3","pixel_3_4","pixel_3_5","pixel_3_6","pixel_3_7","pixel_4_0","pixel_4_1","pixel_4_2","pixel_4_3","pixel_4_4","pixel_4_5","pixel_4_6","pixel_4_7","pixel_5_0","pixel_5_1","pixel_5_2","pixel_5_3","pixel_5_4","pixel_5_5","pixel_5_6","pixel_5_7","pixel_6_0","pixel_6_1","pixel_6_2","pixel_6_3","pixel_6_4","pixel_6_5","pixel_6_6","pixel_6_7","pixel_7_0","pixel_7_1","pixel_7_2","pixel_7_3","pixel_7_4","pixel_7_5","pixel_7_6","pixel_7_7","target"
0,0,"7WXEjBXoeV",10,9,0,0,0,0,0,3,15,"xqaivTJEuO","e5jiY4xvN0",0,0,0,0,13,13,1,13,0,0,0,0,16,7,0,16,0,0,0,0,16,11,3,15,0,0,0,"wbhyZPNVVp",14,7,16,12,0,0,0,"Ke9nSIt2ai",9,13,15,6,0,0,"eelBL4vi5z",0,0,13,10,0,0,0,0
0,0,0,4,11,15,15,2,0,1,10,16,13,14,14,2,0,5,16,16,16,16,14,0,0,0,9,8,8,15,"CxfDplOSLt",0,0,0,0,0,1,16,2,0,0,"83lVSq04is",0,0,10,10,0,0,0,0,0,1,16,6,0,0,0,0,0,3,16,2,0,0,9
0,0,7,15,16,16,1,0,0,9,16,16,10,5,0,0,0,14,16,16,"DWP0TqJmL0",0,0,0,0,11,14,13,16,"6v8t59BsXF",0,0,0,0,0,6,16,1,0,0,0,0,0,12,12,0,0,0,0,0,6,16,7,0,0,0,0,0,10,13,0,0,0,0,5
0,8,13,15,16,16,8,0,0,9,16,16,13,11,5,0,0,6,16,12,0,0,0,"3LeK8Ej9ZR",0,1,14,14,0,0,0,"8JL0plC6xk",0,"qcOwy43r9f",8,16,2,0,0,0,0,0,8,15,0,0,0,0,0,3,14,11,0,0,0,0,0,9,16,6,0,0,0,0,5
0,0,0,12,5,0,"1t3lQExQ8c",0,0,0,2,15,7,0,0,0,0,0,7,16,8,0,0,0,0,0,15,15,"uKWrBQXHnW",4,0,0,0,0,15,16,16,15,3,0,0,1,16,13,4,11,11,0,0,0,11,14,9,15,"WMWHxVyPM9",0,0,0,1,14,16,15,6,0,6
0,0,5,15,14,13,2,0,0,0,12,15,9,7,"auhARomgLz",0,0,5,16,8,"tJkajJrP2e",0,0,0,0,9,16,16,"KzhQUr8ruq",0,0,0,0,6,12,14,7,0,0,0,0,"ouxa3NqmTS",0,11,6,0,"afTl6jAtMy",0,0,0,2,16,3,"4lk3TFoJ2B",0,0,0,0,7,14,0,0,0,0,5
0,0,2,14,13,3,0,0,0,0,13,13,9,"bhAWhQuTxT","8Ljj2hoew1",0,0,"fHsuW9ANyp",16,7,0,12,0,0,0,3,16,5,0,10,5,0,0,5,16,1,"xUHVbPS5dt",8,5,0,0,3,16,1,0,10,"UBrOprMNgD",0,0,0,16,8,5,14,3,0,0,0,4,16,16,9,1,0,0
0,0,0,4,12,16,11,0,0,0,15,12,0,5,9,0,0,4,16,"Kqvvd7Gh9p",6,15,3,0,0,3,15,16,14,1,0,0,0,0,"NCHuiA0wrq",10,16,2,0,0,0,0,0,0,14,2,0,0,0,0,0,0,12,0,0,0,0,0,0,4,12,0,0,0,9
0,0,0,9,16,10,0,0,"2dVmYDQ9u1","1cRhrNn8Jo",1,15,5,16,3,0,0,0,13,4,0,15,5,"EFl6OA5Mok",0,0,15,11,14,16,2,0,0,8,16,16,13,5,0,0,0,"ZgERf7dJFb",15,15,1,0,0,0,0,0,9,16,10,0,0,0,0,0,0,10,15,0,0,0,8
0,0,"SZpkKo57Yz",14,16,15,1,0,0,9,16,12,9,16,"aN48PXXBLW","fiER2rI5CJ",0,12,"2DwKnTd4Z2",11,14,13,0,0,0,7,15,16,14,0,0,0,0,0,2,8,16,5,0,0,0,0,0,6,16,4,0,0,0,0,2,13,12,0,0,0,0,0,9,16,1,0,0,0,9
0,0,0,8,15,4,0,0,0,0,3,16,10,11,0,0,"8Wki3iuos6",0,6,12,11,13,0,0,0,0,10,16,16,9,0,"LGsQxYd2Zp",0,1,16,12,11,5,0,0,0,2,13,0,2,9,0,0,0,0,8,6,2,12,0,0,"r0Y9HLZjwK",0,1,9,14,9,0,0,8
0,0,1,13,8,"vQTDwzjYVn",0,0,0,0,7,16,3,0,0,0,0,0,14,9,0,7,7,0,0,3,16,3,2,15,9,0,0,"FQigFVgnSx",16,8,"lP3JR7gVyb",15,0,0,0,6,16,16,16,7,0,0,0,0,3,12,15,1,0,0,0,0,0,13,9,0,"begDOaWjZA",0,4
0,0,0,13,9,0,0,0,0,0,0,14,15,1,0,0,0,0,0,13,16,0,0,0,0,0,0,11,"aTshNWXVx7",0,0,0,0,0,0,10,16,2,0,0,0,0,0,14,16,1,0,0,0,0,0,15,16,1,0,0,0,0,0,12,15,0,0,0,1
0,0,8,15,16,10,0,0,0,0,7,10,10,15,0,0,0,0,0,0,7,13,0,0,0,0,0,4,14,12,1,0,0,3,"SxmIyZFrN2",16,16,12,4,0,0,1,10,16,7,0,0,0,0,0,8,9,"gS9tcjunXT",0,0,0,0,0,13,1,0,0,0,0,7
0,2,10,16,12,0,0,0,0,12,14,"bgX8W02gh4","gHEGZJTKbr",5,0,"G54DgTY1aj",0,2,0,4,16,7,1,0,0,0,4,15,"qvFhTuUHS2",16,10,0,"4ySsF9I1oo",1,16,16,12,5,2,0,0,0,15,12,1,"GyKwNdujOR",0,0,0,1,14,4,0,0,0,0,0,0,16,3,0,0,0,0,7
0,2,16,16,16,12,0,0,0,1,9,5,12,16,2,0,0,0,0,6,15,14,2,0,0,0,1,16,16,1,0,0,0,0,0,12,16,1,0,0,0,0,0,6,16,6,0,0,0,0,0,12,16,5,0,0,0,1,16,16,13,1,0,0,3
0,"O4nK3NFj3z",16,16,16,15,3,0,0,11,16,14,8,8,1,0,0,12,14,3,0,"oPLJWEoPXJ",0,0,0,8,"xEOayfhwAd",4,0,0,0,0,0,2,16,"eH8dHf4Tcr",0,0,0,0,0,0,10,12,0,0,0,0,0,1,14,11,0,0,0,0,0,5,16,3,0,0,0,0,5
0,0,0,13,14,0,0,0,"O1neezD8vR",0,0,13,16,3,0,0,0,0,2,16,15,3,0,0,0,0,4,16,14,0,0,"NfJ6cHiHqW",0,0,3,16,11,0,0,0,0,0,8,16,10,0,0,0,"M5FlPoOjPr",0,6,"DMaYanbCAs",7,0,0,0,0,0,1,11,9,0,0,0,1
0,0,0,16,12,1,0,"ASuzC2QMt3",0,0,6,16,14,7,0,0,0,0,14,15,1,11,0,"omuv2zxK8a",0,0,16,15,0,14,1,0,0,1,16,10,0,14,2,0,0,0,15,13,3,15,3,0,0,0,9,16,16,"cBtVtMnJsz",0,0,0,0,0,13,16,8,0,0,0
0,0,9,13,11,1,0,0,0,0,6,4,9,14,1,0,0,0,1,5,0,11,4,0,0,0,13,14,0,7,5,0,0,3,14,1,0,10,4,0,"9x5FT3CRlD",3,14,0,2,15,1,0,0,2,13,8,12,11,0,0,0,0,8,14,10,1,0,0,0
"JfYyk0x38G",0,5,16,15,5,0,0,0,0,8,"wGHNMQUM4l",9,15,0,0,0,0,0,4,0,15,5,0,0,0,0,0,0,12,6,0,0,0,0,0,0,15,4,0,0,0,11,10,10,15,0,0,0,0,16,16,16,15,13,4,0,0,7,16,13,10,8,3,2
0,3,12,16,9,0,0,0,0,13,"DWSl3EK9XF",8,15,2,0,0,0,11,6,0,12,4,0,0,"bKGMehFShf",1,0,0,15,3,0,0,0,0,0,4,16,1,0,0,0,0,0,12,11,0,"UVv3ixsUCZ","vf5mSv82lJ","aUGmXQNVKC",0,11,16,10,4,6,1,0,2,15,16,16,16,"gzgxUYTE0r",3,2
0,2,15,16,5,0,0,0,0,"lB6VLTyTx6",4,11,9,0,0,0,0,0,0,13,7,2,1,0,0,1,8,16,14,16,10,"3hnMOKAF9G",0,10,16,15,7,1,0,0,0,"LQrjIvozML",14,8,0,0,0,0,0,1,16,3,0,0,0,0,0,2,15,1,0,0,"2G72peJVXq",0,7
0,0,7,15,15,6,0,0,0,4,16,16,11,15,0,0,0,7,16,10,10,16,1,0,0,3,11,16,16,6,0,0,0,1,15,16,10,0,0,0,0,5,16,5,14,0,0,0,0,1,13,3,14,1,0,0,0,0,5,15,15,2,0,0,8
0,0,1,15,13,2,0,0,0,0,0,8,14,10,0,0,0,0,"6MEw6YtpPp",0,5,15,1,0,0,0,0,0,2,16,5,0,0,0,0,0,8,15,1,0,0,0,3,10,13,13,0,0,"3NWUKVl7PH",0,8,16,16,12,4,0,0,0,1,"wbYQMfiHKh",15,14,16,7,2
0,0,0,12,"z9MgeaxZ83",1,0,0,0,0,3,16,13,10,0,0,0,0,8,9,1,12,0,0,0,2,16,9,0,10,5,0,0,4,16,8,0,7,8,0,0,1,16,3,0,10,"kBOWALEWmd",0,0,0,"51lCw3MUYd",13,9,16,6,0,0,0,1,10,16,13,1,0,0
0,0,0,15,11,0,0,0,0,0,6,"lzSHUP42P5",16,2,0,0,0,0,10,16,16,1,"go8HN4rY6d",0,0,2,16,16,16,3,0,0,0,7,16,16,14,0,"LPqYAXY3nm","ITVjcwq1iv",0,0,3,15,10,0,0,0,0,0,0,15,7,0,0,0,0,0,0,14,4,0,0,0,1
0,2,13,16,12,0,0,0,0,9,15,10,16,3,0,0,0,5,7,5,"iwovYUewcu",3,0,0,0,0,0,10,14,0,"ytbBJdB8rT","ViJTzEoYUq",0,0,5,16,7,0,0,0,0,0,14,16,1,"kdoJlEtmnS",7,1,0,3,16,12,10,16,11,1,0,0,13,"J7xxbYyi8H",13,7,1,0,2
0,0,"ANgvZhUazV",8,7,0,0,0,0,0,2,16,6,0,0,0,0,0,5,16,2,0,0,0,0,0,11,15,12,9,0,0,0,0,11,16,13,"HtzO2HeuU4",8,0,0,0,11,16,2,8,9,0,0,0,3,16,5,12,10,0,0,0,0,6,"5fE5bt5ZzC",14,2,0,6
0,0,11,15,16,10,0,0,0,8,16,8,15,16,0,0,0,5,6,10,16,8,0,0,"EAd7PX33zQ",0,4,16,11,1,0,0,0,"WOIBFAw5Gc",2,15,9,0,0,0,0,0,0,9,16,2,0,0,0,0,0,8,16,5,0,0,0,0,13,16,15,0,0,0,3
0,2,11,14,14,9,0,0,"GfcBESNEy6","dkO6oDHDVC",10,7,10,16,3,0,0,0,0,4,"sj5fEct1eM",12,0,0,0,0,0,13,15,2,0,0,0,0,0,15,9,0,0,0,0,0,0,9,15,0,"ZqDvM3nsvr",0,0,0,1,13,9,0,0,0,0,1,15,13,"AeqPAOeEP7",0,0,0,3
0,2,13,16,15,2,0,0,0,15,14,7,16,5,0,0,0,10,1,"8MTsXeXgLP",16,4,0,0,0,0,1,11,16,15,8,0,0,0,15,"DzZCc3dJwI","OcGq2hTtHu",8,"1MFjPC4rrx",0,0,0,10,14,0,0,0,0,0,0,11,10,0,0,0,0,0,0,15,3,0,0,0,0,7
0,0,9,16,16,10,0,0,0,"hf5IITzbqF",9,9,9,15,0,0,0,0,0,0,6,14,0,0,0,0,0,2,15,7,0,0,0,0,1,14,16,4,0,0,0,0,"PWAK2kAQTr",16,16,8,0,0,0,0,"XAttqGEAW3",6,16,4,0,0,0,0,11,16,12,0,0,0,3
0,0,8,16,16,13,0,0,0,0,10,11,9,16,2,0,0,0,0,4,16,12,0,0,0,0,2,16,15,1,0,0,0,0,2,15,11,0,0,0,0,0,"5ZUiyHohu2","zTnhh2xtN8",16,3,0,0,0,3,12,2,14,4,0,0,0,0,9,16,16,5,0,0,3
0,0,5,16,1,0,0,"fR2gC4C6D7",0,0,12,12,0,0,0,0,"l3kSSHjk67","r0oAr3AFe6",15,8,0,6,5,0,0,"CTR7p46t3K",16,6,12,16,9,0,0,7,16,16,16,15,1,0,0,0,3,10,16,6,0,0,0,0,1,14,10,0,0,0,0,0,5,16,2,0,0,0,4
0,0,0,11,8,0,0,0,0,0,5,16,7,0,0,0,0,"OWfe2shFm6",10,14,0,0,0,0,0,"kCeamQosKe",12,9,1,3,0,0,"I11BvH48rB",0,14,14,15,16,7,0,0,0,10,16,15,12,12,0,0,0,6,16,13,14,"AvhAOkRnw7",0,0,0,0,9,15,15,3,0,6
0,0,0,6,12,0,0,0,0,0,0,13,13,0,0,0,0,0,7,16,2,"qs4Qm6ATqV",0,0,0,0,10,12,0,2,0,0,0,"Bh7FSbZGab",13,14,16,14,0,0,0,0,11,16,14,13,6,0,0,0,5,13,9,16,5,0,0,0,0,6,15,12,1,0,6
0,0,0,9,11,0,0,0,0,0,1,16,11,0,0,0,0,0,6,16,1,0,0,0,0,0,11,11,6,7,1,0,0,"xMSdqQIUtM",13,14,15,16,8,0,0,0,12,13,5,5,13,0,0,0,6,14,8,15,12,0,0,0,0,"PB9zo95ftM",16,12,2,"5ZDLJXEfYe",6
0,0,10,14,"X7QMaRxpbl",0,0,0,"s6cHFF2J6U",1,16,7,1,7,0,0,0,0,15,7,12,16,2,0,0,0,10,16,16,4,0,0,0,0,0,9,14,0,0,0,0,0,0,14,10,0,0,0,0,"k253rEuJ3P",5,16,2,0,0,0,0,0,11,12,0,0,0,0,4
0,0,0,2,9,13,"M5iRHKJecB",0,0,0,11,15,8,9,10,0,0,3,16,10,4,13,5,0,0,1,15,16,15,15,7,0,0,0,0,0,1,14,1,0,0,0,0,0,11,6,0,0,0,0,0,1,13,0,0,0,0,0,0,5,4,0,0,0,9
0,0,0,14,7,0,0,"9J3ZKxCld8",0,0,0,15,15,1,0,0,0,0,2,16,15,1,0,"fhlnYKnZzA","PJoyCUh2dN",0,6,16,15,0,0,0,0,0,9,16,13,0,0,0,0,0,8,16,15,1,"nr76KdrHIx",0,0,0,4,16,16,6,0,0,0,0,0,13,12,0,0,0,1
0,0,12,16,16,15,3,0,0,4,16,16,6,"kFusxmMEv7",1,0,0,14,16,4,0,0,0,0,0,9,16,16,5,0,0,"Sii3dlgrZB",0,0,7,15,8,0,0,0,0,0,0,12,11,0,0,0,"sQTEiKKZkd",0,5,16,7,0,0,0,0,0,14,15,0,0,0,0,5
0,0,0,9,8,"1dVbXol7xT",0,0,0,0,5,16,16,8,0,0,0,4,16,15,1,15,0,0,0,6,16,12,0,12,1,0,0,5,16,11,0,11,6,0,0,1,15,8,4,15,6,0,0,0,"Fej8c2IQiz",16,16,15,0,0,0,0,0,7,14,9,0,0,0
0,0,1,13,10,1,0,0,0,0,12,6,7,10,0,0,0,0,10,10,11,"WF02GVaGd0",0,0,0,0,1,14,16,16,5,0,0,0,0,0,0,10,10,0,0,"F9cKrgkYje",0,0,0,5,11,0,0,0,2,4,4,14,11,0,"tklYXQ1479","PqIPnOPDCn",2,11,15,16,5,"2NtFvQ7yfu",9
"j1z4SnHTMm",0,5,16,16,3,0,0,0,0,9,16,7,0,0,0,0,0,12,15,2,0,0,0,0,1,"nplpa7YoPV",16,15,4,0,0,0,0,9,13,16,9,0,0,0,0,0,0,14,12,0,0,0,0,5,12,16,8,0,0,0,0,3,15,15,1,0,0,5
0,0,6,16,12,1,0,0,0,0,5,16,13,10,0,0,0,0,0,5,5,15,0,"9xlXv7vcGc",0,0,0,0,8,15,0,0,0,0,0,0,"i2wKLdGnrw",13,0,0,0,0,0,6,16,9,4,1,0,0,3,16,16,16,"xxDU0CbJRg",10,0,0,5,16,11,9,6,2,2
0,0,0,"mIKU2eTdEv",16,7,0,0,"xlwm9koT2P",0,2,15,4,14,2,0,0,0,0,13,8,16,0,0,"pyZ5xmobx3",0,"MrphsQYYH7",10,16,14,1,0,0,0,8,16,16,7,0,0,0,1,15,6,8,12,0,0,0,1,13,5,"j66knV0oXj",9,0,0,0,0,1,11,15,6,0,0,8
0,0,4,15,16,6,0,0,"rjuWbQ9j12",0,"htIS7RpMhf",12,8,15,0,0,0,7,16,4,0,11,5,0,0,"na6M3jcHcV",15,0,0,8,9,0,0,10,14,0,"uGz6ert7b1",8,11,0,0,6,16,4,0,11,9,0,0,1,15,7,8,"X9hdvVtcyZ",5,0,0,0,3,14,16,10,1,0,0
0,0,0,12,9,0,0,0,0,0,2,16,16,0,0,0,0,0,3,16,16,1,0,0,0,0,4,16,13,0,0,0,0,0,3,16,11,0,0,0,0,0,5,16,10,0,0,0,0,0,2,16,10,0,0,0,0,0,0,11,13,0,0,0,1
0,0,7,"3qFhKcetzc",16,5,0,0,0,0,16,12,15,12,0,0,0,0,"9tffS4BEfb","3iUHtfpPA5",14,9,0,0,0,0,5,12,16,15,"J96Tts4k59",0,0,8,16,16,13,6,0,0,"D44naOgU2t",3,9,"HgxGJwpNYT",6,0,0,0,0,0,10,12,1,0,0,0,0,0,12,5,0,0,0,0,7
0,0,0,8,7,0,0,0,0,0,4,16,11,0,0,0,"AQDYfySMen",0,9,16,1,0,0,0,0,0,11,14,11,13,2,0,0,0,13,16,14,14,10,"PAAk8yhpOA",0,0,10,15,1,5,13,0,0,"gdC4d4r5qH",6,16,8,14,12,0,0,0,0,5,14,16,4,0,6
0,1,11,16,16,12,0,"iPOrFHKVqy",0,8,16,13,16,16,3,0,0,1,5,7,16,14,0,0,0,0,0,11,16,4,0,0,0,0,0,2,15,9,0,0,0,0,0,0,11,13,0,"AetanGNxjW",0,0,3,7,15,14,0,0,"qQP7YKK5ye",0,14,16,16,6,0,0,3
0,2,13,16,7,0,0,0,0,12,13,14,13,0,0,"dTVTTxwZzX",0,2,0,8,12,0,0,0,0,0,0,11,9,0,0,0,0,0,0,13,5,0,0,0,0,"0gIeklBb1p",8,15,2,0,0,"b98agnfnqQ",0,0,16,"A1VEblznL5",16,9,2,0,0,1,16,"xL6rrFuQ7Y",13,16,9,0,2
0,0,0,11,9,0,0,0,0,0,0,11,14,"MKRG8MY66i",0,0,0,0,0,"7uVtgXCWHA","iuLl4YbfTL",0,0,0,0,0,0,15,13,0,0,"grFG4linzj",0,0,0,13,13,0,0,0,0,0,0,13,9,"IGifAAOWKO",0,0,0,0,0,10,10,0,0,0,0,0,0,9,11,0,0,0,1
0,1,11,16,11,0,"i8azmVyktJ",0,0,10,14,11,16,0,0,0,0,14,5,6,15,0,0,0,0,3,1,11,14,3,1,0,0,"ImRH1oFvwp",13,16,16,16,9,0,0,2,14,16,5,4,2,0,0,0,11,11,0,0,0,0,0,0,16,3,0,"OWT3lL0lEm",0,0,7
0,0,5,13,0,0,0,"JeUML5XmH8",0,0,12,9,4,13,"8Kb3DhbH0z",0,0,0,16,5,11,13,0,0,0,0,15,13,15,7,0,0,0,0,4,14,15,0,0,0,0,0,0,14,8,0,0,0,0,"v4r0MCbHv9",2,16,4,0,0,0,0,"LR1Tzr0FX5",6,16,1,0,"zxzDA4VZXc",0,4
0,0,0,8,10,0,0,0,0,0,3,"7DGgX5uZvT",5,0,0,0,0,0,7,13,0,0,0,"VI5PLWVGCy",0,0,7,14,5,1,0,"sRpcJZ1NAv","BnAMNDF4Gf",0,6,16,16,16,3,0,0,0,6,16,7,13,8,"hhexGfkQog",0,0,2,15,7,15,7,0,0,"4eRyhERRb6","7jmzfJSJOH",7,15,12,0,0,6
0,0,6,"fzlNlepoEY",15,5,0,0,0,0,2,13,14,13,0,0,0,0,0,2,14,"NEUBqV89Lv",1,0,0,0,0,3,16,10,0,0,0,0,0,0,14,10,0,0,"zDzkcPX08x",0,0,0,10,"kYvwsel9rb",0,0,0,0,8,7,"hJOU97dcOr",16,"Wa68aTadVW",0,0,0,6,16,"zwQ666fL8B",12,1,0,3
0,0,0,12,7,0,0,0,0,0,0,14,15,0,"nUikyyV1fA",0,0,0,0,14,16,1,0,"Lykf4HyTWc",0,0,"WRJ79st7ok",15,16,2,0,0,0,0,0,13,16,1,0,0,0,"zrb3X0bOwC",0,14,16,1,0,"nNA1BM3CPM",0,0,"sZDkxtWa0R",14,16,1,0,0,0,0,0,6,16,2,0,0,1
0,0,"gaCkDlRJN4",15,15,"eTi8uumsou",0,"pIbiGpZI17",0,6,"TKpUJi1QuV",16,16,14,"z3IgAt82GJ",0,0,7,16,14,16,13,0,0,0,0,3,7,16,6,0,0,0,0,0,2,16,9,0,0,0,0,0,0,14,15,0,0,"xJ5TV3pEot",0,7,10,16,14,0,0,0,0,7,15,15,4,0,0,3
0,0,0,8,10,14,3,0,0,1,13,13,9,12,8,0,0,6,16,8,"QKsHZfq8Qn",16,4,0,0,5,16,16,16,9,0,"tTqxlqRVIg",0,0,5,8,14,12,0,0,"5o3C0M4uVr",0,0,3,16,5,0,0,0,0,0,15,8,0,0,0,0,0,1,12,2,0,0,0,9
0,0,0,16,11,0,0,"uJHyB9nBCh",0,0,2,16,16,2,0,0,0,0,3,16,16,6,0,0,0,0,3,16,15,2,0,0,0,0,2,16,16,2,0,0,0,0,4,16,15,0,0,0,0,0,1,16,15,1,0,0,0,0,0,12,16,2,0,0,1
0,4,15,16,15,4,0,0,0,11,16,14,15,16,0,0,0,3,3,0,16,14,2,0,0,0,9,16,16,16,8,0,0,0,"Pvxr5ZzHih",16,11,1,0,0,0,0,11,13,1,0,0,0,0,"Yg7ViScAVl",16,5,0,0,0,0,0,4,15,0,0,0,0,0,7
0,0,0,9,8,0,0,0,0,0,1,16,2,0,"xnBtuw1TIA",0,0,0,6,14,0,0,0,0,0,0,9,11,0,3,0,0,0,0,13,8,13,13,10,0,0,0,12,16,8,0,13,1,0,0,6,16,5,"44q7Xdig7b",13,0,0,0,0,8,15,"3IgYi4Pcsg",4,0,6
0,0,"Zgtk2yuiva",9,15,9,0,0,0,0,8,15,5,12,2,0,0,0,15,15,3,13,3,0,0,0,11,16,16,"28e7Jz6YiL",0,0,0,4,16,10,15,0,0,0,0,3,12,0,8,7,"iOmJ4LaGPX",0,0,0,12,8,10,"UU5gXYHVhZ",0,0,0,0,0,9,13,4,0,0,8
0,0,"rfLeR9NFPY",14,5,0,0,0,0,0,5,16,5,0,0,0,0,0,13,12,0,1,3,0,0,4,16,5,1,15,11,0,0,10,15,4,13,16,3,0,0,8,16,16,16,10,0,0,0,2,11,12,15,1,0,0,0,0,0,16,9,0,0,0,4
0,0,7,15,16,10,"qSMcNBmZcV",0,0,0,14,9,10,16,1,0,0,0,2,5,15,14,0,0,0,0,0,11,16,5,0,0,"yIHyZo2ERy",0,0,2,16,8,0,0,0,0,0,"VXKNdDgwBe",10,13,0,"J2383vaCXK",0,0,11,9,15,16,1,0,0,0,8,16,16,12,0,0,3
0,0,0,14,9,0,0,0,0,0,0,14,13,"ahFyljgjs5",0,0,0,0,0,"8fy58yRp1N",16,2,0,0,0,0,0,14,16,5,0,0,0,0,0,13,16,4,0,0,0,0,0,16,16,4,0,0,0,0,1,16,16,0,0,0,0,0,0,14,12,0,0,0,1
0,0,0,15,5,0,0,0,0,0,4,16,7,0,0,0,"ps7guP4xAX",1,13,16,0,9,2,0,0,5,16,11,5,"vMGwuz8lxq",9,0,0,7,16,14,16,16,7,0,0,1,11,15,16,10,0,0,0,0,0,13,16,3,0,0,"MtUYnCXaO5",0,1,16,11,0,"d07OmCpQbt",0,4
"Bhmbl0iBaR",0,0,10,13,3,0,0,0,0,8,16,14,12,0,0,0,3,16,13,0,14,1,0,0,5,16,6,0,14,5,0,"CeTFd2UUsl",6,"b8rWlo8aEq",0,0,15,4,0,0,2,13,1,5,16,4,0,"hpPF72gO5S",0,10,16,16,14,1,0,0,0,2,11,13,6,0,0,0
0,0,7,12,15,6,0,0,0,14,16,15,6,0,"cHIQ0QJk9V",0,0,16,16,13,0,0,0,0,0,"QPji3H9TQY",16,14,8,0,0,0,0,0,2,8,13,0,"Dk6AIApqfo",0,0,"xpeXEgLPmV",0,10,15,0,"FCWJUhhG6t",0,0,0,4,13,15,0,"PfA9ooJbn0",0,0,0,7,16,7,0,0,0,5
0,0,"Xcxw63ITPG",15,16,6,0,0,0,0,13,13,13,13,0,0,0,0,2,6,16,9,0,0,0,0,0,3,16,2,0,0,0,0,0,0,10,10,0,0,0,0,0,0,5,15,0,0,0,0,7,4,11,16,1,0,"zMuhCAEyQt",0,7,16,16,8,0,0,3
0,0,0,5,"8mSgwQ7syp",1,0,0,0,0,1,"xQIMQ8mcM9",12,0,0,0,0,0,4,16,5,0,0,0,0,0,11,14,3,0,0,0,"P9s65vPa36",0,11,16,16,4,0,0,0,0,11,11,5,13,0,0,0,0,6,13,7,"nAOtYcdqED",0,0,0,0,0,5,14,9,0,0,6
0,0,7,16,15,4,0,0,0,0,11,16,15,12,0,0,0,0,5,16,16,14,0,"Rif7xAvFoE",0,"MNRRlja8ek",0,3,8,15,5,0,0,0,0,0,0,10,10,0,0,0,0,0,0,11,"T7ftFxmmy3",0,0,0,1,0,5,15,9,0,0,0,6,15,16,16,2,0,9
0,0,1,13,16,2,0,0,0,0,8,16,12,1,0,0,0,0,14,16,2,0,0,0,0,0,15,14,9,1,0,0,0,1,16,16,16,"DECiN3bzbb",0,0,0,0,13,15,13,15,0,0,0,0,8,16,14,14,1,0,0,0,1,11,16,8,0,0,6
0,0,0,12,10,0,0,0,0,0,"tDve4FAJhr",14,16,2,0,0,0,0,0,13,16,0,0,0,0,0,0,11,16,3,0,0,0,0,0,10,16,3,0,0,0,0,0,11,16,2,0,0,0,0,"35o3QqPXUc",14,16,2,0,0,0,0,0,11,14,0,0,"3gSexm8hIi",1
0,0,3,16,15,5,0,0,0,0,7,16,15,14,0,0,0,0,0,1,7,16,4,0,0,2,6,9,14,16,5,0,0,9,16,16,16,12,1,0,0,0,9,15,16,4,0,0,0,0,6,16,11,0,"899LTDfZ6T",0,0,0,2,15,4,0,0,0,7
0,0,15,13,13,13,0,0,0,0,16,16,11,3,0,"Wneg8OoZqt",0,0,12,13,0,"prqYFW1KCb",0,0,0,0,5,16,3,0,0,0,0,0,0,11,10,0,0,0,0,0,0,10,14,0,0,0,0,0,9,16,10,0,0,0,0,0,"5QaXw5Rjtf",15,1,0,0,0,5
0,0,0,13,8,0,0,0,0,0,2,"2pSPfzWAae",1,0,0,0,0,0,11,10,0,8,2,0,0,4,16,5,11,16,"1tsku5vzwA",0,0,7,16,16,16,"wE6s2gyITX",3,0,0,2,13,9,16,12,0,0,0,0,0,7,16,6,0,0,0,0,0,13,15,1,0,0,4
"4EGXLDTBhp",0,4,16,1,0,0,0,0,0,12,13,0,1,1,0,"CrIm4OkH72",3,16,8,5,16,6,0,0,9,16,6,14,16,2,0,0,11,16,16,16,9,0,0,0,0,10,15,15,2,0,0,0,0,3,16,9,0,0,0,0,0,5,16,3,0,0,0,4
0,0,5,14,14,2,0,0,0,2,16,16,16,7,0,0,0,0,7,4,16,12,0,0,0,0,1,9,16,16,8,0,0,3,15,16,16,10,2,0,"L1dh0ljIJy",4,16,16,11,0,"NPEth05WSO",0,0,0,"5VuJg8pBtB",16,5,0,0,0,0,0,9,13,0,0,0,"WB7Jtz7aVr",7
0,0,"XU1Tif9Er7",16,5,0,0,0,"kzUXo6pdbG",0,16,"9evTrBE6R4",11,0,0,0,0,0,10,13,16,1,0,0,0,0,0,13,15,0,0,0,0,0,0,14,13,0,0,0,0,0,12,16,6,4,8,1,0,"VQAFNlhrOR",14,16,16,16,16,4,0,0,7,16,15,7,3,0,2
0,0,"kIs1hEIOB0",16,16,12,0,0,0,0,16,13,"cHco5VU9vC",16,3,0,0,0,12,1,2,16,4,0,"ehWnRNHaEf",0,0,0,6,15,0,0,0,0,0,1,15,10,0,0,0,0,0,9,15,2,0,0,0,1,11,16,12,8,8,1,0,"uAv1bXlN6r",11,16,16,16,12,1,2
