"X_0","X_1","X_2","X_3","X_4","X_5","X_6","X_7","X_8","X_9","X_10","X_11","X_12","X_13","X_14","X_15","X_16","X_17","X_18","X_19","X_20","X_21","X_22","X_23","X_24","X_25","X_26","X_27","X_28","X_29","X_30","X_31","X_32","X_33","X_34","X_35","X_36","X_37","X_38","X_39","X_40","X_41","X_42","X_43","X_44","X_45","X_46","X_47","X_48","X_49","X_50","X_51","X_52","X_53","X_54","X_55","X_56","X_57","X_58","X_59","X_60","X_61","X_62","X_63","X_64","X_65","X_66","X_67","X_68","X_69","X_70","X_71","X_72","X_73","X_74","X_75","X_76","X_77","X_78","X_79","X_80","X_81","X_82","X_83","X_84","X_85","X_86","X_87","X_88","X_89","X_90","X_91","X_92","X_93","X_94","X_95","X_96","X_97","X_98","X_99","X_100","X_101","X_102","X_103","X_104","X_105","X_106","X_107","X_108","X_109","X_110","X_111","X_112","X_113","X_114","X_115","X_116","X_117","X_118","X_119","X_120","X_121","X_122","X_123","X_124","X_125","X_126","X_127","target"
"","","","","","","","","","","",0.01,"","","","","","","","","","","","","","","","","","","","","","","","","","",1.56,-0.67,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1.15,"","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.2,"","","","","","","","","","","","","","","","",-1.08,"","","","","","",0.11,"","",-426.91
"","","","","","","","","","","","","","","","","","","","",-0.0,"","","","","","","","","","",-0.83,"","","","","","","","","","","","","","","","","","","","",1.17,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.58,"","","","","","","","","",-0.36,"",0.4,"","","","","","",-0.44,"","","","","","","","","","","","",-821.32
"","","","","","",0.1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.24,0.82,"","","","","","","",-1.73,"","","","","",0.47,"","","","","","","","","","","","","","","","","","","","","","",-0.32,"",-0.41,"","","","","","","","","","","","","","","","","","","","","","","","","","",-1.29,"","","","","","","","","",-0.24,"",-2.6,"","","","","","","","","","","","",-1010.97
"","","","","","","","","","","","","",1.93,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.64,"","","","","","","","","","","","","","",0.2,"","","","","","","","","","","","","",0.42,"","","","","","","","",0.22,"",-1.95,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",480.95
"","","","","","",-1.26,"","","","",-1.28,"","","","","","","","",0.66,"",0.8,-1.1,"","","","","","","","","","","","","","","","","","","","","","","","","","",-1.81,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.63,"","","","","","","","","",0.04,"","","","","","","","","","","","","","","","","","","","","","","","",1.47,"",1023.74
"","","",-1.42,"",-1.66,1.88,"","","","","","","","","","","","","","","","","","","","","","",-0.58,"","","",0.28,"","","","","","",-1.44,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2.59,"",0.12,"",0.07,"","","","","","","","","","","","","","","","","","","","","","","","","",-0.65,"",1.24,"","","","","","","","","","","",-0.39,"","","",154.64
"","","","",-1.27,"","","","","","","","","","","","","","","","","","","","","","","","","","",0.15,"","","","","","","","","","","","","",1.47,"","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.19,1.27,"","",-0.04,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.35,"","","","","","","","","",33.09
"","","","","","",0.62,"","","","","","",-0.16,"","","",0.95,"","","","","","","","","","","",-0.53,"","","","","","","",-0.03,"","","","","","","","","","","",0.14,"","","","","","","","","","","","","","","","","","","","","","","","",-2.99,-0.69,"","","","","","","","","","","","","","","","","","","","","","","",-0.38,"","","","","","","","","","",-2.93,"","","","","","","","","","","","","","","","","",-1429.96
"","","","","","","","","","","","","",0.5,"","","","","","","","","","","","","","","","","","","","","","",-0.19,"","","","","","",-0.38,"","","","","","","","","","","","","","","","","","","","","","","",0.79,"","","","","","","",1.25,"","","","","","","","","","","","",-0.37,"","",-0.4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1523.07
"","","","","","","","","",1.66,"","","","","","","","","","","","","","","","","","",1.07,"",-2.12,"","","","","",0.88,"","","","","",0.6,"",-0.52,"","","","","","","","","","","","","","","","","","",-2.55,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-1.61,"","","","","","","","","","","","","","",222.76
"","","","","","","","","","","","","","","","","","","","","","","","",-0.47,"","","","","","","","","","","","",-0.33,"","","","","","","","","","","","","","","","","","","","","","",-1.06,"","","","","","","","","","","","","","","","","","","","","",0.41,"","",0.2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-1264.36
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.53,"","","","","","","","",-0.72,"","","","","","","","",-0.17,"","","","","","","","","","","","","","","","","","",0.54,"","","",1.23,-1.52,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-1.01,"","","",734.55
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.57,"","","","","","","","","","","","","","","","","","","","","","",0.51,"","","","","","","","","","","","","",0.22,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.58,"",131.92
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.08,"","","","","","","","","","","","","","","","","","",1.53,"","","","","","","","","","","","","","","","","",0.33,"","","","","","","","",-0.31,"","","","","","","","","","","","","","","","","","","",0.64,"","","","","","",0.07,"","","","","","","","","","","","",-0.47,"","","","","","","",23.62
"","","","","",0.15,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.2,"","",-0.23,"","","","","","","","","","","",1.44,"","","","","","","","","","","","","","","","","","","","",-0.76,"",1.68,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.82,"","","",0.42,"","","","","","","","","","","",-108.13
"","","","","","","","","",-1.01,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-1.67,"","","","","","",1.33,"",0.62,"","",-0.45,-0.27,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-1.84,"","","","","","","","","",1.84,"","","","","","","","","","","","","",112.95
"","","","","","","","","","","","","","",0.73,"",1.35,"","","","","","","","","","","",-0.53,"","","","","","","","","","","","","","",0.09,"","","",1.42,"","","","","","","","","","","","","","","","","","",-0.31,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1.82,"","","","","","","","","","","","","","","","","","","","","",-0.4,"","","","",0.04,461.4
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-1.2,"","","","","","","","","","","","","","","","","",-1.04,"","","","","",1.33,"","","","","","","","","","","","","","","","",-2.16,"","","","","","","","","",-0.26,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-64.29
"","","","","","","","",-0.07,"","","","","","","","","","","","","","",0.25,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.43,"","","","","","","","","","","","","","","","","","","","","","","","","",-1.71,"","","","",0.51,"","","","","","","","","","","",280.45
"","","","","","","","","","","","","","","","","","","","","","","","","","","",0.55,"","","","","","",2.15,"","","","","","","",-2.32,-1.05,"",-1.48,"","","","","","","","","","","","","","","","","","","","","","","","","","","",1.3,"","","","","","","","","","","","","","","","","","","","","","","","","","",-1.38,"","","","","","","","","","","","","","","","","","","","","","","","","","","",-544.03
"","","","","","","","","","","","","","","","","",-1.72,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-1.04,"","","","","","","","","","","",0.36,"","","","","","","","","",-1.58,2.51,"","","",0.74,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-240.18
"","","","","","","","","","",-0.23,"","","","","","","","","",0.52,"","","","","","","","","","","","","","",-0.34,"","","","","","","","","","","","","","","","","","","","","","",-0.46,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.14,-1.05,"",-0.59,"",-0.79,"","","",-0.84,"","","","","","","","","","","","","","","","","","",-0.26,"","","","","","","","","",-313.3
"","","",0.71,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.97,"","","","","","","","","","","","","","","","",-1.38,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-1.16,"","","",0.63,"","","","","","","","","","","","",-1.17,"","","","","","","","","","","","","","","","","",-610.07
"","","","","","","","","","","","","","","","","","","",-0.67,"","","","","","","",-0.09,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-1.54,"","","","","","","","","","","","","","","","","",-0.31,"","","","","","","",-1.57,"","","","","","","",1.49,"","","","",0.52,"","","","","","","",1.03,"","","","","","","","","","","","","",0.5,"","",-2.23,"","",-400.32
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-1.43,"","","","","","","","","","","","","","","","","","","","","","","","","","",0.35,"","",-0.97,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-2.06,"",0.16,"","","","","","","","","","","","","","",-0.87,"","","","",-612.18
"","","","","","",-0.34,"","","","","","","","","","","","","","","","","",1.01,"","","","","","","","","","","","","","","",-1.37,"","","","","","","","","","",0.87,"","","","","","",0.34,"","","","","","","","","",-0.11,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.59,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",678.61
"","","","","","","","","","","","","","","","","","","","","","","","",-0.76,1.84,"","","","","","","","",0.4,"","","","","","","","","","","","","","","","","","","","",0.35,"","","","","","","","","",1.77,"","",-0.85,"",1.43,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-0.97,"","","","","","","","","","","","","",525.28
"","","","","","","","","","","","","",1.16,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",-1.58,"","","","","","","","","","","","","","","",-0.41,1.99,"","",-11.25
